ZIPCODE,AREA,SHAPE_ar_1,ParkInZipA,Error
11694,48101606.61,5223.403047,5223.399902,0
11694,48101606.61,14762.30474,14762.2998,0
11694,48101606.61,549917.2984,43045.80078,506871
11694,48101606.61,36194.85468,25909.80078,10285
11224,46701983.75,1587943.873,87184.10156,1500760
11224,46701983.75,6008.606343,6008.609863,0
11224,46701983.75,6076.784078,6076.779785,0
11224,46701983.75,52987.89974,52987.89844,0
11224,46701983.75,52409.3297,52409.30078,0
11224,46701983.75,114456.4314,114456,0
11224,46701983.75,74374.0873,74374.10156,0
11224,46701983.75,11563488.77,259230,11304259
11224,46701983.75,377402.7897,313281,64122
11224,46701983.75,75673.9078,75673.89844,0
11224,46701983.75,145861.8646,145862,0
11224,46701983.75,383670.1212,383670,0
11224,46701983.75,63392.79355,63392.80078,0
11224,46701983.75,48189.27642,48189.30078,0
11224,46701983.75,44623.89383,44623.89844,0
11224,46701983.75,17388995.35,7396400,9992595
11224,46701983.75,916493.3957,916263,230
11224,46701983.75,435994.5118,435995,0
11224,46701983.75,1129923.185,1122600,7323
10308,62751041.82,79787.7087,79787.70313,0
10308,62751041.82,7810.604251,7810.600098,0
10308,62751041.82,1001684.937,1001670,15
10308,62751041.82,4833448.328,326366,4507082
10308,62751041.82,38456524.73,19503.90039,38437021
10308,62751041.82,1047858.657,1047860,-1
10308,62751041.82,44959.11155,44959.10156,0
10308,62751041.82,161924.2762,161924,0
10308,62751041.82,842123.2866,330291,511832
10312,169087432.9,59752.8755,59752.89844,0
10312,169087432.9,35550.44303,35550.39844,0
10312,169087432.9,58245.50834,58245.5,0
10312,169087432.9,55980.86704,55980.89844,0
10312,169087432.9,31564.76783,31564.80078,0
10312,169087432.9,10064022.28,10064000,22
10312,169087432.9,4833448.328,459083,4374365
10312,169087432.9,37984991.53,2953950,35031042
10312,169087432.9,112030.0797,112030,0
10312,169087432.9,5752388.043,5752390,-2
10312,169087432.9,227.3392276,227.3390045,0
10312,169087432.9,205.7113209,205.7109985,0
10312,169087432.9,48386.65473,48386.69922,0
10312,169087432.9,14204.61756,14204.59961,0
10312,169087432.9,7772122.22,1370.119995,7770752
10312,169087432.9,12255.58454,12255.59961,0
10312,169087432.9,51025.83574,51025.80078,0
10312,169087432.9,33760.17011,33760.19922,0
10312,169087432.9,41401.57183,41401.60156,0
10312,169087432.9,188765.459,188765,0
10312,169087432.9,87782.0143,87782,0
10312,169087432.9,62269.81574,62269.80078,0
10312,169087432.9,384849.9261,384850,0
10312,169087432.9,9392373.001,1859830,7532543
10312,169087432.9,83024.10667,83024.10156,0
10312,169087432.9,68655.10748,68655.10156,0
10312,169087432.9,71002.28286,71002.29688,0
10312,169087432.9,93746.13286,93746.10156,0
10312,169087432.9,1108373.093,1108370,3
10312,169087432.9,179678.1337,179678,0
10312,169087432.9,16603423.37,3305910,13297513
10309,215835793.5,6889996.739,1458920,5431077
10309,215835793.5,32491.30799,32491.30078,0
10309,215835793.5,41427.13775,41427.10156,0
10309,215835793.5,1590879.029,32236.69922,1558642
10309,215835793.5,2094481.496,2092510,1971
10309,215835793.5,4006445.372,4006450,-5
10309,215835793.5,1801718.283,1801720,-2
10309,215835793.5,45270.17702,45270.19922,0
10309,215835793.5,7772122.22,7770750,1372
10309,215835793.5,6108238.039,6108240,-2
10309,215835793.5,113099.383,113099,0
10309,215835793.5,71952.59657,71952.60156,0
10309,215835793.5,9392373.001,1781290,7611083
10309,215835793.5,9476.618433,9476.620117,0
10309,215835793.5,2383.321435,2383.320068,0
10309,215835793.5,16603423.37,8106150,8497273
10309,215835793.5,45516.97703,45517,0
10307,46028382.63,77707.95247,77708,0
10307,46028382.63,6889996.739,5415790,1474207
10307,46028382.63,141331.7765,141332,0
10307,46028382.63,132579.9616,132580,0
10307,46028382.63,431292.8597,431293,0
10280,2234114.007,1233720.26,411342,822378
10280,2234114.007,53562.84879,53562.80078,0
10280,2234114.007,1024525.713,31279,993247
11372,20163283.87,12440.09372,5176.950195,7263
11372,20163283.87,100140.1322,100140,0
11372,20163283.87,87053.28571,87053.29688,0
11372,20163283.87,39418.58923,18660,20759
11372,20163283.87,25748.92356,25748.90039,0
11004,22606526.91,126924.6056,126925,0
11004,22606526.91,59147.7089,59147.69922,0
11004,22606526.91,71373.13261,71373.10156,0
11426,49609163.54,53028.42935,53028.39844,0
11426,49609163.54,2082906.854,2082910,-3
11426,49609163.54,93264.74419,93264.79688,0
11426,49609163.54,959139.4544,959139,0
11426,49609163.54,845783.2222,274505,571278
11426,49609163.54,26489270.71,232277,26256994
11426,49609163.54,7699043.202,1762560,5936483
11426,49609163.54,8329321.549,444469,7884853
11426,49609163.54,118442.5344,26788.80078,91654
11426,49609163.54,162540.2102,162540,0
11365,69385865.59,61837.52423,61837.5,0
11365,69385865.59,56295.38443,56295.39844,0
11365,69385865.59,158173.018,158173,0
11365,69385865.59,57719.22968,57719.19922,0
11365,69385865.59,122042.1167,122042,0
11365,69385865.59,153975.6181,153976,0
11365,69385865.59,59430.39756,59430.39844,0
11365,69385865.59,2102146.335,1797220,304926
11365,69385865.59,10330133.92,10330100,34
11375,55587771.83,7855388.674,1552890,6302499
11375,55587771.83,22582.28566,22582.30078,0
11375,55587771.83,41175868.48,490516,40685352
11375,55587771.83,23437425.88,536729,22900697
11375,55587771.83,47263.28665,47263.30078,0
11375,55587771.83,86207.43734,86207.39844,0
11375,55587771.83,80338.40856,80338.39844,0
11375,55587771.83,61537.52242,61537.5,0
11375,55587771.83,77103.52792,77103.5,0
11375,55587771.83,27254.40329,27254.40039,0
11375,55587771.83,81561.63071,81561.60156,0
11375,55587771.83,37617.34162,37617.30078,0
11375,55587771.83,43876.13688,43876.10156,0
11375,55587771.83,1914405.553,234023,1680383
11375,55587771.83,4601.486503,4601.490234,0
11427,39435767.42,536.7629336,536.7630005,0
11427,39435767.42,48144.80238,48144.80078,0
11427,39435767.42,17706389.23,3841880,13864509
11427,39435767.42,8329321.549,2802590,5526732
11427,39435767.42,118442.5344,91653.70313,26789
11374,25203558.58,91361.52006,91361.5,0
11374,25203558.58,6895.45776,6895.459961,0
11374,25203558.58,97983.38609,97983.39844,0
11374,25203558.58,90406.77183,90406.79688,0
11374,25203558.58,50354.5617,50354.60156,0
11374,25203558.58,1617.512907,1617.51001,0
11366,20358592.75,41006.04823,41006,0
11366,20358592.75,2102146.335,304929,1797217
11423,45095032.1,132994.7781,132995,0
11423,45095032.1,187796.8223,187797,0
11423,45095032.1,3156.59036,3156.590088,0
11423,45095032.1,15516.19091,15516.2002,0
11423,45095032.1,17706389.23,4536490,13169899
11423,45095032.1,8329321.549,1082950,7246372
11428,21927545.49,2528.452837,2528.449951,0
11432,60177575.64,81221.07413,81221.10156,0
11432,60177575.64,178742.6838,178743,0
11432,60177575.64,497991.7861,497992,0
11432,60177575.64,40842.56027,40842.60156,0
11432,60177575.64,405678.0138,405678,0
11432,60177575.64,8329321.549,1444700,6884622
11432,60177575.64,13752.71677,13752.7002,0
11432,60177575.64,25552.69694,25552.69922,0
11379,57622817.05,462.1339093,462.1340027,0
11379,57622817.05,50.50003642,50.5,0
11379,57622817.05,596.2636885,596.2639771,0
11379,57622817.05,2397826.219,2397830,-4
11379,57622817.05,1410.127858,1410.130005,0
11379,57622817.05,314585.8007,9817.290039,304769
11379,57622817.05,19249.38352,19249.40039,0
11429,39559398.28,121135.7366,121136,0
11429,39559398.28,11808.15615,11808.2002,0
11429,39559398.28,4562.521237,4562.52002,0
11429,39559398.28,156407.7208,156325,83
11429,39559398.28,7699043.202,750351,6948692
11429,39559398.28,15182.19511,15182.2002,0
11435,42105899.16,22022.46135,22022.5,0
11435,42105899.16,7395.390739,7395.390137,0
11435,42105899.16,4828.238773,4828.240234,0
11435,42105899.16,5026.116604,5026.120117,0
11435,42105899.16,9650.453507,9650.450195,0
11435,42105899.16,77520.29307,77520.29688,0
11435,42105899.16,80093.56613,80093.60156,0
11435,42105899.16,8329321.549,471810,7857512
11435,42105899.16,59877.51591,59877.5,0
11435,42105899.16,10054.32463,10054.2998,0
11435,42105899.16,240894.953,240895,0
11415,16802279.51,23437425.88,835191,22602235
11415,16802279.51,69895.71486,69895.70313,0
11415,16802279.51,4842.654803,4842.649902,0
11415,16802279.51,5520.780243,5520.779785,0
11415,16802279.51,1914405.553,77934.20313,1836471
11418,32025130.92,4487.093414,4487.089844,0
11418,32025130.92,11131.55443,11131.59961,0
11418,32025130.92,1077.426898,1077.430054,0
11433,47739432.6,49767.44491,49767.39844,0
11433,47739432.6,3927.371924,3927.370117,0
11433,47739432.6,149295.8857,149296,0
11433,47739432.6,28716.43087,28716.40039,0
11433,47739432.6,530774.9751,530775,0
11433,47739432.6,6004.343924,6004.339844,0
11433,47739432.6,2573.674132,2573.669922,0
11433,47739432.6,6385.711131,6385.709961,0
11433,47739432.6,360817.1554,360817,0
11433,47739432.6,202830.872,202831,0
11433,47739432.6,2561.901648,2561.899902,0
11451,487599.7268,152643.5788,152644,0
11221,38580480.43,35378.51929,35378.5,0
11221,38580480.43,8427.181231,8427.179688,0
11221,38580480.43,112766.5873,99710.89844,13056
11221,38580480.43,195.4479577,195.447998,0
11221,38580480.43,2715.918476,2715.919922,0
11221,38580480.43,1592.029696,1592.030029,0
11221,38580480.43,2505.576728,2505.580078,0
11221,38580480.43,80069.00099,80069,0
11221,38580480.43,105816.8842,105817,0
11221,38580480.43,57888.38009,57888.39844,0
11221,38580480.43,23162.4554,23162.5,0
11221,38580480.43,5917.538893,5917.540039,0
11221,38580480.43,3856.44811,3856.449951,0
11221,38580480.43,8540.438025,8540.44043,0
11221,38580480.43,4764.787729,4764.790039,0
11221,38580480.43,15734.17447,15734.2002,0
11221,38580480.43,49763.08768,49763.10156,0
11221,38580480.43,7139.419184,7139.419922,0
11221,38580480.43,53702.46272,53702.5,0
11421,24314441.76,3606.294183,3606.290039,0
11421,24314441.76,23437425.88,39079.10156,23398347
11421,24314441.76,6782.606117,6782.609863,0
11421,24314441.76,74262.85613,74262.89844,0
11421,24314441.76,3659.350383,3659.350098,0
11419,31278858.1,30493.84887,30493.80078,0
11419,31278858.1,232484.5581,232485,0
11419,31278858.1,18010.26162,18010.30078,0
11419,31278858.1,46387.00267,46387,0
11434,87379704.16,690696.5326,690697,0
11434,87379704.16,384767.183,384767,0
11434,87379704.16,4150.473906,4150.470215,0
11434,87379704.16,2808.521824,2808.52002,0
11434,87379704.16,50983.45993,50983.5,0
11434,87379704.16,40971.88154,40971.89844,0
11434,87379704.16,174715.515,174716,0
11434,87379704.16,2448915.877,2448920,-4
11434,87379704.16,4841754.604,4841750,5
11434,87379704.16,1358105.41,274537,1083568
11216,26478229.26,735.7470253,735.7470093,0
11216,26478229.26,103969.642,103970,0
11216,26478229.26,21598.98599,21599,0
11216,26478229.26,778824.6762,95806.79688,683018
11216,26478229.26,3299.185992,3299.189941,0
11216,26478229.26,1444.681523,1444.680054,0
11216,26478229.26,64056.01453,64056,0
11216,26478229.26,56767.50657,56767.5,0
11216,26478229.26,63261.6354,63261.60156,0
11216,26478229.26,45054.24358,45054.19922,0
11216,26478229.26,91109.42522,91109.39844,0
11216,26478229.26,7078.092362,7078.089844,0
11216,26478229.26,1929.423057,1929.420044,0
11216,26478229.26,3573.347476,3573.350098,0
11216,26478229.26,3512.557412,3512.560059,0
11216,26478229.26,6210.027664,6210.029785,0
11216,26478229.26,173445.244,173445,0
11216,26478229.26,347654.3469,347654,0
11416,18854849.8,13146.10903,13146.09961,0
11416,18854849.8,57788.53289,57788.5,0
11416,18854849.8,78642.24454,78642.20313,0
11416,18854849.8,49963.57731,49963.60156,0
11416,18854849.8,7480.630016,7480.629883,0
11233,37871693.68,87166.82989,87166.79688,0
11233,37871693.68,22203.12629,22203.09961,0
11233,37871693.68,71115.8193,71115.79688,0
11233,37871693.68,45569.36736,39672,5897
11233,37871693.68,778824.6762,53173.30078,725651
11233,37871693.68,1599.86362,1599.859985,0
11233,37871693.68,8706.908146,8706.910156,0
11233,37871693.68,6298.772293,6298.77002,0
11233,37871693.68,44914.2842,44914.30078,0
11233,37871693.68,12596.07663,12596.09961,0
11233,37871693.68,35372.79119,35372.80078,0
11233,37871693.68,3622.811917,3622.810059,0
11233,37871693.68,2551.001394,2551,0
11233,37871693.68,1188.893518,1188.890015,0
11233,37871693.68,39006.95737,39007,0
11233,37871693.68,967294.3955,151290,816004
11233,37871693.68,2599.363974,2599.360107,0
11233,37871693.68,8814.553296,8814.549805,0
11233,37871693.68,5046.037311,5046.040039,0
11233,37871693.68,18550.63407,18550.59961,0
11233,37871693.68,16323.56143,16323.59961,0
11233,37871693.68,52554.94221,52554.89844,0
11233,37871693.68,81747.65603,81747.70313,0
11233,37871693.68,120131.1408,120131,0
11233,37871693.68,58333.05066,58333.10156,0
11233,37871693.68,5024.533291,5024.529785,0
11233,37871693.68,6680.060275,6680.060059,0
11233,37871693.68,6321.605174,6321.600098,0
11233,37871693.68,47285.01259,47284.60156,0
11233,37871693.68,170130.4293,170130,0
11233,37871693.68,142409.819,142410,0
11233,37871693.68,73602.32317,73602.29688,0
10019,18828383.12,29553.88159,29553.90039,0
10019,18828383.12,252293.8474,252294,0
10019,18828383.12,25266.11582,25266.09961,0
10022,12728335.62,14592.20973,14594,-2
10022,12728335.62,57580.05029,44639.5,12941
10022,12728335.62,7609.779661,7609.779785,0
10022,12728335.62,25602.21374,25602.19922,0
10022,12728335.62,14934.73115,14934.7002,0
10022,12728335.62,37024.85542,37024.89844,0
10022,12728335.62,55203.81973,55203.80078,0
10022,12728335.62,20612.45633,20612.5,0
10022,12728335.62,201415.8027,5094.77002,196321
10065,11442579.55,28122.55326,28122.59961,0
10065,11442579.55,84038.33748,83365.29688,673
10065,11442579.55,134541.6198,53412.69922,81129
10065,11442579.55,61723.72693,61723.69922,0
10065,11442579.55,201415.8027,45598.10156,155818
10075,4809654.276,134541.6198,22380.59961,112161
10075,4809654.276,144561.9054,144548,14
10075,4809654.276,201415.8027,16186.2002,185230
10069,2372365.889,1479234.031,529367,949867
10281,955857.8219,1233720.26,133997,1099723
10282,1562844.987,10281.52869,2419.5,7862
10282,1562844.987,1233720.26,453572,780148
11211,40470881.67,2926.064841,2926.060059,0
11211,40470881.67,33695.86187,33695.89844,0
11211,40470881.67,10038.577,10038.59961,0
11211,40470881.67,20824.58204,20824.59961,0
11211,40470881.67,15937.73323,15937.7002,0
11211,40470881.67,10956.25269,10956.2998,0
11211,40470881.67,11051.01958,11051,0
11211,40470881.67,16069.85918,16069.90039,0
11211,40470881.67,14171.60391,14171.59961,0
11211,40470881.67,5492.602455,5492.600098,0
11211,40470881.67,12994.68655,12994.7002,0
11211,40470881.67,26465.62567,26465.59961,0
11211,40470881.67,11024.86015,11024.90039,0
11211,40470881.67,3901.07577,3901.080078,0
11211,40470881.67,4826.52043,4826.52002,0
11211,40470881.67,31634.56747,31634.59961,0
11211,40470881.67,11822.32278,11822.2998,0
11211,40470881.67,315963.1662,315963,0
11211,40470881.67,1732270.781,490231,1242040
11211,40470881.67,38096.94311,38096.89844,0
11211,40470881.67,34914.60388,34914.60156,0
11211,40470881.67,1326.120077,1326.119995,0
11211,40470881.67,3769.445263,3769.449951,0
11211,40470881.67,27789.793,27789.80078,0
11211,40470881.67,16179.09042,16179.09961,0
11211,40470881.67,57326.45802,57326.5,0
11211,40470881.67,8539.613553,8539.610352,0
11211,40470881.67,3581.098336,3581.100098,0
11211,40470881.67,37852.31109,37852.30078,0
11211,40470881.67,36861.21239,36861.19922,0
11211,40470881.67,6275.40709,6275.410156,0
11211,40470881.67,6733.41376,6733.410156,0
11211,40470881.67,16318.47222,16318.5,0
11211,40470881.67,12174.37505,12174.40039,0
11373,42654860.34,82280.78694,82280.79688,0
11373,42654860.34,88734.99951,88735,0
11373,42654860.34,982.0262281,982.026001,0
11373,42654860.34,1935.483804,1935.880005,0
11373,42654860.34,195.0075921,195.0079956,0
11373,42654860.34,121.7739758,121.7740021,0
11373,42654860.34,130827.1502,130827,0
11373,42654860.34,977.1416677,977.1420288,0
11373,42654860.34,265356.2438,265356,0
11373,42654860.34,12440.09372,7263.149902,5177
11373,42654860.34,2791.880566,2791.879883,0
11373,42654860.34,29143.78866,29143.80078,0
11373,42654860.34,5699.516198,5699.52002,0
11373,42654860.34,3423.458109,3423.459961,0
11373,42654860.34,28356.77178,28356.80078,0
11373,42654860.34,31751.83464,31751.80078,0
11373,42654860.34,917.1525988,917.1530151,0
11373,42654860.34,272.5612629,272.5610046,0
11373,42654860.34,76887.90297,76887.89844,0
11373,42654860.34,8533.574393,8533.570313,0
11373,42654860.34,1852.437141,1852.439941,0
10035,23494871.46,3613872.366,3613680,192
10035,23494871.46,11156106.47,10205200,950906
11371,30558474.91,7855388.674,102570,7752819
11361,50163518.24,548.4270323,548.427002,0
11361,50163518.24,813.7551473,813.7550049,0
11361,50163518.24,61067.68636,61067.69922,0
11361,50163518.24,134577.2782,134577,0
11361,50163518.24,57234.91895,57234.89844,0
11361,50163518.24,44778.84039,44778.80078,0
11361,50163518.24,26489270.71,511531,25977740
11361,50163518.24,7699043.202,699900,6999143
11361,50163518.24,1682638.366,1682640,-2
11361,50163518.24,726256.4751,713026,13230
11361,50163518.24,233790.0542,233790,0
10036,11395110.51,21049.72817,21049.69922,0
10036,11395110.51,3344.629309,3344.629883,0
10036,11395110.51,7719.983578,7719.979981,0
10036,11395110.51,25770.20358,25770.19922,0
10036,11395110.51,15299.04346,15299,0
10036,11395110.51,19263.37259,19263.40039,0
11414,63928824.72,53414.89381,53414.89844,0
11414,63928824.72,128660.7219,128661,0
11414,63928824.72,17954.49816,17954.5,0
11414,63928824.72,2441854.033,258209,2183645
11414,63928824.72,11563488.77,1238560,10324929
11414,63928824.72,2536376.632,2063300,473077
11414,63928824.72,1358105.41,367797,990308
11414,63928824.72,468789.2789,468789,0
10310,53463275,21295.54665,21295.5,0
10310,53463275,3804735.657,3475810,328926
10310,53463275,5511.819504,5511.819824,0
10310,53463275,53913.68697,53913.69922,0
10310,53463275,12997.07235,12997.09961,0
10310,53463275,487711.4668,487711,0
10310,53463275,39608.45154,39608.5,0
10310,53463275,272404.3452,272404,0
10310,53463275,18574.10861,18574.09961,0
10310,53463275,65248.60184,65248.60156,0
10310,53463275,8640511.801,1576470,7064042
10310,53463275,399092.3299,399092,0
10310,53463275,278838.7155,179795,99044
11249,17772206.17,5933.033691,5933.029785,0
11249,17772206.17,392574.9762,307579,84996
11249,17772206.17,19642.18159,11796.7002,7845
11249,17772206.17,52403.75143,52403.80078,0
11249,17772206.17,13850.14075,13850.09961,0
11249,17772206.17,1732270.781,202521,1529750
11249,17772206.17,45898.48002,45898.5,0
11249,17772206.17,150713.7744,150714,0
11249,17772206.17,11871.69299,11871.7002,0
11249,17772206.17,10399.24641,10399.2002,0
11249,17772206.17,4344.61015,4344.609863,0
11249,17772206.17,74056.07805,24592.90039,49463
11249,17772206.17,84158.33086,84158.29688,0
11249,17772206.17,47273.64739,47273.60156,0
11249,17772206.17,22448.14892,22448.09961,0
11212,41972104.07,2543.017814,2543.02002,0
11212,41972104.07,2543.017814,2543.02002,0
11219,42002738.47,4253.402027,4253.399902,0
11219,42002738.47,4253.402027,4253.399902,0
10471,89651407.06,825379.8906,21.6005993,825358
10471,89651407.06,36285.42423,21.6005993,36264
10040,16340742.8,3260.9202,3260.919922,0
10040,16340742.8,5667140.755,3260.919922,5663880
10457,37640607.38,19320.56921,19320.59961,0
10457,37640607.38,112824.6524,19320.59961,93504
10457,37640607.38,8193.232178,8193.230469,0
10457,37640607.38,112824.6524,8193.230469,104631
10460,35155666.65,26773.57013,26773.59961,0
10460,35155666.65,88856.66804,26773.59961,62083
10032,23159566.09,5667140.755,3477.51001,5663663
10032,23159566.09,2055946.326,3477.51001,2052469
10456,29933452.44,5485619.444,20189.19922,5465430
10456,29933452.44,20189.15044,20189.19922,0
10456,29933452.44,164442.578,20625.5,143817
10456,29933452.44,20625.46012,20625.5,0
10039,8419027.885,65971.15106,821.8720093,65149
10039,8419027.885,107557.3432,821.8720093,106735
10459,22551940.54,15329.99039,15330,0
10459,22551940.54,29482.65379,15330,14153
10455,19846918.84,78110.38739,5512.910156,72597
10455,19846918.84,5512.908138,5512.910156,0
10024,22877335.46,9375344.963,0.177763,9375345
10024,22877335.46,205281.3532,0.177763,205281
10454,31063613.33,9952.212695,9947.030273,5
10454,31063613.33,39816.91792,9947.030273,29870
11360,38834824.17,15082.09376,15082.09961,0
11360,38834824.17,15082.09376,15082.09961,0
10028,9842046.48,374420.8397,28.9389,374392
10028,9842046.48,615233.9814,28.9389,615205
11362,54680551.22,26489270.71,0.667422,26489270
11362,54680551.22,7699043.202,0.667422,7699043
11368,72489663.28,7855388.674,19497.80078,7835891
11368,72489663.28,41175868.48,19497.80078,41156371
11367,72810151.59,7855388.674,4400.009766,7850989
11367,72810151.59,41175868.48,4400.009766,41171468
11385,124786310.9,4517996.04,40.2293015,4517956
11208,79303684.26,4517996.04,40.2293015,4517956
11385,124786310.9,1680838.539,67.2558975,1680771
11207,73966260.54,1680838.539,67.2558975,1680771
11385,124786310.9,4517996.04,92.8167038,4517903
11207,73966260.54,4517996.04,92.8167038,4517903
11385,124786310.9,1914405.553,7.1405702,1914398
11207,73966260.54,1914405.553,7.1405702,1914398
11385,124786310.9,23437425.88,100.473999,23437325
11421,24314441.76,23437425.88,100.473999,23437325
10004,4002521.097,1024525.713,7.8132901,1024518
10280,2234114.007,1024525.713,7.8132901,1024518
10004,4002521.097,36256.56306,2275.620117,33981
10041,162236.6469,36256.56306,2275.620117,33981
11420,61879568.37,243650.3119,1.6261801,243649
11420,61879568.37,1358105.41,1.6261801,1358104
10301,105182712.6,9392373.001,14.4289999,9392359
10301,105182712.6,1638440.519,14.4289999,1638426
10304,98226679.8,9392373.001,234.7389984,9392138
10304,98226679.8,4213061.162,234.7389984,4212826
10314,473985727.1,3756612.508,13.4768,3756599
10314,473985727.1,4213061.162,13.4768,4213048
10314,473985727.1,3756612.508,70804.20313,3685808
10314,473985727.1,6742722.946,70804.20313,6671919
10314,473985727.1,37984991.53,5.2302299,37984986
10314,473985727.1,659305.3322,5.2302299,659300
10314,473985727.1,9392373.001,11.4117002,9392362
10314,473985727.1,4213061.162,11.4117002,4213050
10314,473985727.1,9392373.001,2.2289,9392371
10314,473985727.1,1638440.519,2.2289,1638438
11694,48101606.61,7277090.1,1560.859985,7275529
11694,48101606.61,7587878.954,1560.859985,7586318
11694,48101606.61,7587878.954,414.2399902,7587465
11694,48101606.61,16365006.03,414.2399902,16364592
11694,48101606.61,7587878.954,1.94622,7587877
11694,48101606.61,6547.11644,1.94622,6545
11224,46701983.75,17388995.35,230.4779968,17388765
11224,46701983.75,916493.3957,230.4779968,916263
11423,45095032.1,17706389.23,0.0761107,17706389
11423,45095032.1,8329321.549,0.0761107,8329321
11429,39559398.28,156407.7208,82.4112015,156325
11429,39559398.28,7699043.202,82.4112015,7698961
11221,38580480.43,13055.69914,13055.7002,0
11221,38580480.43,112766.5873,13055.7002,99711
