block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
3233    ,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
3232    ,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3231    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225    ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3224    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3218    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3217    ,0,2,4,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0
3216    ,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
3215    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214    ,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0
3213    ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
3212    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3211    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1
3209    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208    ,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3207    ,1,2,2,1,0,0,0,0,2,1,2,1,2,4,0,2,0,0,1,0,0,1,0
3206    ,1,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,1,1,2,0,2
3205    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204    ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3203    ,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3202    ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0
3201    ,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
3200    ,2,1,1,2,0,1,0,1,1,0,1,1,3,2,2,0,2,0,1,1,2,0,0
3199    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3198    ,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0
3197    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3196    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3195    ,0,1,1,0,1,0,0,1,2,1,1,1,2,2,4,0,3,0,0,1,0,0,0
3194    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3193    ,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3192    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3191    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3190    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189    ,0,0,0,0,1,1,0,0,0,0,1,0,1,2,4,0,0,1,0,2,0,0,0
3188    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187    ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
3186    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185    ,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0
3184    ,0,1,3,1,1,0,1,1,2,0,2,2,1,4,0,0,1,3,0,1,0,0,0
3183    ,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
3182    ,1,1,4,0,0,0,0,0,0,0,2,0,3,1,4,0,1,0,0,1,0,0,0
3181    ,1,1,0,1,0,0,0,1,0,0,2,1,2,0,1,1,0,0,0,0,2,0,0
3180    ,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0
3179    ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3178    ,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3177    ,1,1,0,1,0,0,0,0,0,0,4,2,0,0,1,0,1,1,1,1,0,0,0
3176    ,1,2,1,1,0,0,1,1,4,1,0,3,3,1,3,1,1,1,1,1,0,1,0
3175    ,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,2,0,3,0,1,0
3174    ,3,1,0,1,1,0,1,0,1,1,0,0,2,3,3,1,2,1,1,1,1,1,0
3173    ,0,0,2,1,1,0,0,0,0,1,1,3,1,5,5,1,4,2,0,1,0,1,3
3172    ,2,0,2,3,2,0,0,1,2,0,1,2,1,3,2,1,1,0,0,2,0,0,1
3171    ,3,2,2,1,1,1,0,0,3,0,1,3,3,3,1,1,1,2,0,2,0,0,1
3170    ,2,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
3169    ,1,2,0,2,0,1,0,1,1,0,1,1,3,1,0,0,0,0,0,1,0,1,0
3168    ,1,4,1,2,1,0,1,0,4,2,1,2,1,2,4,0,1,0,0,4,1,2,0
3167    ,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,1,1,0,0,1,0,0
3166    ,0,3,3,1,0,0,1,0,2,1,2,2,4,4,4,1,1,0,2,4,3,0,0
3165    ,0,1,0,2,0,0,0,0,1,0,0,1,1,4,2,0,0,0,1,2,0,1,0
3164    ,2,0,0,0,0,0,0,0,2,2,0,0,1,3,0,0,1,0,0,1,0,1,0
3163    ,2,2,2,1,1,0,0,1,3,2,1,2,2,4,1,1,2,0,3,3,1,1,2
3162    ,1,1,3,0,1,0,0,2,2,2,2,3,3,7,5,2,3,1,3,3,1,0,3
3161    ,3,0,3,2,2,0,1,0,2,2,2,2,3,4,4,0,0,0,0,1,1,0,0
3160    ,1,3,1,0,1,0,1,1,1,2,0,2,0,2,6,0,0,1,1,5,2,1,0
3159    ,2,1,0,3,2,1,0,1,1,0,2,2,4,3,3,0,2,1,1,1,0,1,1
3158    ,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,7
3157    ,2,0,1,2,1,1,0,1,1,0,2,1,2,4,3,1,1,0,0,2,2,0,1
3156    ,2,4,7,0,2,0,0,0,0,4,3,4,3,3,5,0,1,1,1,1,1,0,1
3155    ,0,0,1,2,1,0,1,0,0,1,0,2,2,0,2,0,0,0,3,1,1,1,0
3154    ,0,3,1,0,0,0,0,0,0,2,3,1,1,1,1,0,0,0,0,1,1,1,2
3153    ,2,1,1,1,0,0,0,2,1,3,3,2,5,5,5,2,3,3,0,2,1,1,1
3152    ,3,2,0,2,0,0,1,1,2,2,0,3,2,1,3,2,2,0,0,2,1,1,0
3151    ,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,3,1,0,0
3150    ,4,1,3,0,1,0,0,0,0,2,2,3,3,4,1,0,1,0,0,3,1,0,0
3149    ,0,4,8,2,0,0,0,0,2,2,3,4,2,4,5,1,0,0,2,3,1,0,1
3148    ,2,6,11,2,4,3,1,3,2,5,4,9,10,10,6,1,2,2,4,7,1,4,1
3147    ,6,3,3,6,4,1,1,4,5,4,6,6,9,7,7,3,2,1,1,2,0,1,0
3146    ,2,2,1,2,1,0,1,3,2,1,1,3,6,6,2,2,2,3,3,2,1,2,1
3145    ,1,4,6,2,0,0,0,1,2,3,0,7,4,4,4,0,2,1,2,1,2,1,1
3144    ,3,6,8,6,4,0,2,0,4,2,8,9,8,11,9,2,4,4,0,2,2,3,0
3143    ,5,4,5,0,0,0,0,0,3,0,4,3,5,4,7,1,1,2,5,3,4,2,2
3142    ,3,4,2,4,1,0,0,3,5,5,5,4,9,13,10,1,9,5,0,6,2,1,7
3141    ,2,5,6,6,3,0,0,7,2,3,3,9,7,19,9,4,5,3,5,5,7,2,3
3140    ,4,3,8,3,2,1,1,6,7,4,2,7,7,12,10,0,5,1,3,7,3,5,3
3139    ,2,5,9,4,3,0,0,1,2,7,6,11,8,8,6,2,1,2,4,1,3,2,0
3138    ,6,4,2,1,3,0,1,2,5,4,6,9,8,7,13,2,4,5,5,4,3,7,3
3137    ,4,5,3,1,3,2,1,4,3,2,6,2,3,7,5,4,2,0,0,0,3,2,2
3136    ,5,4,3,4,3,2,0,1,5,3,4,4,6,12,9,4,6,4,5,5,4,2,8
3135    ,6,5,5,3,5,3,2,2,3,7,6,7,10,9,6,2,2,0,5,8,8,0,3
3134    ,3,5,1,1,0,0,0,0,1,3,3,3,6,2,5,2,5,3,0,3,0,0,1
3133    ,5,3,5,0,2,1,0,1,4,3,5,5,3,11,10,3,5,1,0,3,3,3,1
3132    ,13,8,6,5,2,0,1,0,1,6,10,9,4,9,8,3,5,6,0,3,6,4,2
3131    ,1,5,7,7,3,3,3,1,4,3,2,8,7,8,11,4,4,2,3,1,8,1,2
3130    ,4,5,1,4,1,1,1,1,4,4,5,5,2,5,10,5,2,3,1,6,3,3,1
3129    ,8,1,3,8,4,0,0,4,5,2,6,6,4,12,6,2,5,2,7,6,5,1,3
3128    ,5,6,8,9,1,1,0,4,3,4,2,10,6,8,10,4,4,0,2,2,1,0,2
3127    ,3,7,7,6,1,0,0,2,4,5,10,10,10,14,14,8,7,4,7,5,5,6,3
3126    ,7,9,6,7,4,2,0,0,3,10,7,9,12,6,14,6,3,3,5,8,13,17,49
3125    ,1,2,3,2,1,1,1,2,3,1,1,5,4,4,8,2,2,1,2,2,0,1,0
3124    ,2,5,4,2,2,0,1,1,2,4,6,2,6,3,4,0,0,0,3,4,1,2,0
3123    ,8,16,10,7,2,0,0,1,2,7,9,7,13,12,10,6,7,2,3,6,4,5,3
3122    ,7,10,8,9,3,3,1,4,5,8,13,8,9,11,10,2,5,1,3,3,0,3,1
3121    ,4,4,7,6,2,0,2,5,3,5,5,9,6,14,8,4,8,3,2,4,3,2,2
3120    ,5,6,8,5,2,0,1,4,8,6,6,9,18,11,11,6,7,2,1,8,6,3,4
3119    ,6,7,9,5,5,3,0,3,1,8,7,10,6,8,11,3,6,3,1,4,7,1,2
3118    ,8,5,7,10,3,1,3,6,3,6,4,8,18,15,6,1,1,3,2,3,1,1,0
3117    ,13,20,21,14,7,1,0,10,9,15,16,20,26,21,22,5,9,6,10,11,14,10,1
3116    ,7,12,4,7,6,2,1,7,4,7,8,7,16,14,7,2,4,2,8,5,4,6,6
3115    ,7,11,14,9,1,2,0,3,5,10,11,9,10,15,17,5,9,4,9,2,4,2,5
3114    ,2,2,6,3,3,1,1,4,6,5,4,6,10,8,14,3,3,1,2,2,5,3,1
3113    ,13,8,3,0,1,0,3,6,13,9,10,8,6,16,14,4,9,5,4,3,4,5,2
3112    ,16,22,18,9,7,2,3,11,9,13,10,22,22,21,23,9,8,7,9,11,7,8,11
3111    ,12,22,26,12,5,2,1,5,15,9,13,24,27,21,17,7,6,11,2,16,9,5,4
3110    ,15,9,11,3,6,2,4,10,4,11,16,9,8,14,13,8,6,7,3,12,7,3,4
3109    ,8,5,12,7,3,1,2,8,5,5,9,13,20,16,8,8,3,3,6,5,4,1,2
3108    ,10,16,15,10,5,2,1,4,10,11,18,18,14,32,14,3,15,3,5,3,7,3,5
3107    ,13,22,26,10,12,0,2,8,18,14,21,21,26,30,24,8,15,10,12,9,10,6,12
3106    ,20,25,17,11,9,1,1,6,13,18,15,19,19,23,22,8,13,10,10,12,11,5,2
3105    ,38,24,15,15,5,2,2,11,16,20,19,15,21,23,13,5,8,4,5,10,5,1,5
3104    ,22,23,29,19,11,1,4,13,22,15,17,29,33,34,19,8,21,8,5,15,6,4,3
3103    ,13,16,23,9,8,3,2,10,14,16,18,24,25,21,25,8,18,7,17,7,3,10,16
3102    ,18,18,32,22,8,5,4,11,14,8,20,31,36,26,33,14,19,10,12,16,8,12,4
3101    ,14,11,23,11,10,4,4,13,5,16,22,24,27,38,30,18,13,11,9,6,14,8,7
3100    ,25,15,15,11,7,3,4,11,21,10,20,20,16,22,36,9,15,8,9,7,12,3,6
3099    ,11,22,25,14,6,2,1,8,15,14,17,16,17,20,20,7,10,8,12,15,10,12,8
3098    ,18,25,24,11,9,5,6,10,13,12,27,26,31,34,29,6,16,11,9,12,9,5,5
3097    ,24,17,21,20,8,1,3,10,15,15,13,28,22,28,28,8,8,7,9,11,10,3,3
3096    ,13,24,18,14,11,3,1,7,12,14,23,17,23,31,21,10,15,8,2,11,16,6,7
3095    ,25,29,31,22,12,8,2,10,20,24,29,35,29,28,30,12,18,12,13,15,5,9,12
3094    ,24,32,28,18,8,4,4,17,15,24,21,24,32,32,21,7,14,5,12,23,10,3,1
3093    ,29,33,41,18,16,4,5,22,20,24,37,34,35,28,28,11,23,8,14,7,14,6,8
3092    ,19,22,22,21,14,1,4,12,20,15,21,44,46,35,41,9,13,8,18,15,12,10,14
3091    ,25,27,33,24,10,5,2,12,19,18,16,41,37,40,31,14,16,11,13,15,13,8,8
3090    ,19,30,31,36,11,6,3,15,21,15,34,30,48,47,38,19,17,11,10,16,13,11,13
3089    ,22,22,27,19,13,5,5,5,18,21,28,26,32,46,30,16,17,8,13,15,10,12,10
3088    ,21,32,27,11,12,0,5,10,17,17,25,35,31,33,27,11,15,9,14,14,3,13,7
3087    ,33,42,35,21,19,2,5,10,31,22,39,30,72,59,44,9,25,13,15,19,12,9,14
3086    ,28,36,34,13,16,7,2,13,18,21,27,42,32,40,22,15,18,11,12,24,15,7,8
3085    ,27,28,25,27,16,4,2,17,15,20,25,33,38,39,35,9,17,6,11,21,10,12,5
3084    ,26,39,37,23,17,2,6,17,24,28,40,32,40,48,29,10,23,10,11,19,13,5,9
3083    ,30,32,36,20,15,4,10,16,27,44,34,50,42,40,51,21,25,10,16,24,23,6,10
3082    ,16,28,30,19,9,8,2,10,20,28,26,19,38,38,36,12,12,9,11,11,13,6,7
3081    ,44,47,34,29,12,7,4,12,22,25,32,31,52,43,26,11,14,12,11,11,12,11,6
3080    ,46,25,39,24,7,8,2,13,26,18,22,48,57,46,39,20,25,22,13,29,20,7,12
3079    ,45,47,40,27,20,6,5,35,43,35,37,50,65,71,62,21,33,12,22,27,19,20,19
3078    ,61,45,51,35,27,4,5,21,38,39,57,53,67,61,68,26,27,14,25,20,19,26,13
3077    ,28,31,41,31,9,9,5,19,25,34,31,42,63,62,58,11,23,8,28,18,24,30,24
3076    ,32,37,53,43,13,7,10,22,32,35,42,51,78,71,60,26,30,26,29,35,18,11,13
3075    ,38,51,55,33,26,13,9,28,37,27,60,64,90,69,73,25,34,14,25,21,26,24,18
3074    ,38,38,67,35,17,2,13,33,46,42,56,60,91,86,64,23,33,21,34,40,20,25,20
3073    ,65,64,82,39,24,8,12,22,42,47,69,77,94,97,58,28,35,29,25,40,23,17,13
3072    ,54,59,65,46,16,12,13,24,48,53,60,69,92,81,94,24,35,23,27,44,32,18,13
3071    ,85,100,119,44,29,9,11,40,59,70,92,96,130,126,114,31,48,24,43,49,35,30,33
3070    ,57,76,69,48,27,12,12,30,51,52,49,70,84,106,70,24,32,18,27,38,17,19,23
3069    ,50,42,41,46,15,5,10,28,38,31,47,50,92,81,87,31,43,29,26,35,25,13,13
3068    ,75,79,105,65,30,16,15,37,50,66,82,125,131,120,98,30,55,31,27,38,28,29,24
3067    ,77,105,117,85,20,13,9,38,54,68,92,102,149,130,116,44,46,34,43,54,43,33,36
3066    ,71,82,74,53,24,19,11,30,52,69,69,79,110,102,107,49,66,37,40,38,48,38,37
3065    ,70,85,95,64,28,18,8,34,71,60,86,99,133,124,117,43,70,28,52,63,50,38,26
3064    ,47,78,90,48,23,10,14,30,54,47,70,105,93,106,100,28,57,34,36,46,49,18,19
3063    ,105,95,96,70,36,40,40,82,75,79,79,110,143,151,122,33,43,26,48,38,35,32,41
3062    ,67,56,86,41,24,42,39,50,51,45,67,74,102,91,86,36,47,26,40,50,43,22,29
3061    ,60,79,78,59,34,13,12,30,73,65,73,108,116,124,102,30,69,29,33,44,31,34,27
3060    ,74,104,84,68,26,15,31,54,73,74,82,120,154,139,127,61,63,40,61,71,61,40,30
3059    ,110,136,144,94,92,150,187,141,102,111,115,154,177,190,144,48,67,47,48,64,54,48,31
3058    ,107,121,124,97,48,26,16,63,104,84,114,134,161,166,136,56,77,39,64,67,63,51,38
3057    ,97,100,115,70,38,20,23,70,99,86,118,141,156,161,169,44,65,40,48,65,66,44,47
3056    ,90,126,125,78,28,12,11,43,80,108,101,133,132,153,144,39,75,36,50,52,45,31,36
3055    ,104,130,124,94,43,17,19,63,122,97,107,132,173,195,195,75,97,72,75,100,75,52,38
3054    ,83,96,112,83,29,10,12,54,65,88,96,118,141,141,148,53,71,56,56,91,65,43,41
3053    ,148,140,142,82,41,15,16,75,133,122,133,143,176,186,172,77,95,55,77,77,65,52,56
3052    ,98,129,152,93,54,24,20,58,105,88,119,169,178,188,158,55,86,45,69,75,68,59,58
3051    ,131,150,186,100,46,25,20,86,134,119,166,227,233,226,197,87,116,74,89,128,77,72,65
3050    ,157,167,172,125,63,24,25,82,127,135,170,224,222,237,193,69,89,60,78,98,82,55,36
3049    ,187,200,215,136,60,19,24,92,151,126,180,269,283,252,234,90,128,65,87,99,82,66,58
3048    ,171,147,172,131,56,43,33,107,183,144,150,211,252,233,227,69,111,58,85,96,68,80,125
3047    ,160,181,216,139,57,32,24,90,127,153,164,200,260,268,254,80,133,69,90,110,85,60,51
3046    ,177,183,210,141,79,36,25,104,163,183,193,237,277,273,236,99,118,76,84,126,95,87,129
3045    ,167,208,211,151,72,28,28,71,156,160,195,256,271,283,239,91,120,83,100,117,91,73,93
3044    ,212,228,297,209,89,30,35,125,183,180,240,292,327,341,290,97,137,66,96,152,114,97,103
3043    ,206,210,266,183,91,30,32,130,159,176,231,274,325,328,282,99,150,74,117,143,114,102,104
3042    ,198,293,302,172,83,39,44,118,210,199,243,328,350,355,312,95,160,82,115,145,112,87,71
3041    ,232,266,283,227,88,38,48,127,215,250,281,305,332,327,334,126,147,83,124,164,111,96,93
3040    ,245,272,302,181,108,43,33,127,198,233,275,328,407,389,317,146,160,88,119,167,138,150,171
3039    ,235,237,286,192,106,31,43,155,225,205,270,319,419,397,333,116,160,90,106,145,112,86,88
3038    ,304,303,355,246,90,56,45,139,268,249,310,364,405,443,386,134,191,126,146,192,138,126,115
3037    ,265,337,368,263,127,53,48,143,255,241,305,445,509,459,360,136,213,107,127,208,177,127,93
3036    ,327,409,415,301,107,52,44,198,305,306,352,406,530,515,455,168,219,137,166,230,206,146,106
3035    ,312,341,393,268,141,54,51,167,291,286,346,450,557,519,420,146,228,154,189,231,192,109,121
3034    ,369,431,498,336,153,80,70,238,337,341,407,515,564,544,470,153,224,126,166,221,179,150,143
3033    ,409,489,533,333,171,76,73,233,408,364,469,582,651,601,554,201,275,163,233,307,239,242,391
3032    ,338,367,455,284,311,150,75,210,322,370,364,454,556,560,513,164,258,160,171,258,215,182,221
3031    ,467,518,554,384,253,121,113,274,418,369,512,639,690,652,590,216,333,189,216,307,265,230,272
3030    ,467,583,604,421,204,88,90,270,431,455,509,655,759,745,621,214,313,175,228,292,240,183,247
3029    ,429,526,528,379,385,108,97,239,418,464,508,619,706,801,662,254,340,200,295,340,272,231,208
3028    ,527,589,644,439,219,94,94,324,507,496,607,746,913,852,761,280,397,223,298,329,292,268,217
3027    ,550,613,643,434,209,102,112,336,515,513,577,728,854,840,765,243,356,209,281,338,277,215,217
3026    ,582,653,771,494,223,114,110,356,527,535,672,852,970,946,783,304,436,247,320,439,366,323,294
3025    ,721,826,965,556,270,118,142,417,643,659,813,986,1114,1092,956,350,484,257,334,421,339,303,284
3024    ,693,870,934,603,283,125,157,451,730,694,803,978,1194,1175,1017,339,499,275,375,504,433,374,367
3023    ,737,851,962,670,331,143,137,408,645,670,809,1091,1176,1152,1015,369,476,267,401,477,422,371,426
3022    ,928,1018,1124,692,356,222,234,652,914,850,991,1186,1446,1392,1190,464,600,332,441,579,555,522,593
3021    ,977,1023,1082,666,360,184,183,591,916,901,1035,1254,1411,1316,1170,399,575,309,458,531,485,400,460
3020    ,1110,1269,1295,850,1686,708,439,787,1130,1076,1245,1458,1690,1605,1444,515,734,360,556,748,668,559,557
3019    ,1341,1395,1450,992,453,243,231,759,1234,1255,1345,1599,1812,1861,1657,574,837,516,682,895,761,705,962
3018    ,1318,1420,1498,1010,669,315,342,850,1246,1324,1441,1715,1985,1966,1617,603,896,501,625,845,765,654,575
3017    ,1355,1486,1546,1005,542,285,353,942,1395,1197,1420,1732,2006,1932,1653,622,902,459,667,872,757,724,870
3016    ,1476,1562,1766,1116,672,340,363,915,1419,1404,1569,2039,2256,2181,1787,690,949,511,604,838,696,586,573
3015    ,1567,1778,1860,1146,865,500,504,1077,1594,1575,1673,2059,2309,2289,1980,729,994,535,703,960,799,808,865
3014    ,1770,1910,2056,1297,922,388,325,1098,1716,1725,1956,2297,2520,2456,2169,770,1040,580,793,1156,951,886,1027
3013    ,1948,2177,2146,1356,760,592,587,1407,2015,1926,2165,2517,2692,2638,2329,895,1190,653,875,1132,1004,891,1068
3012    ,2192,2350,2571,1558,847,482,484,1418,2203,2299,2443,2748,3133,3009,2590,997,1349,695,1013,1331,1152,1098,1195
3011    ,2519,2698,2870,1816,1076,552,551,1700,2644,2541,2753,3299,3633,3628,3136,1149,1562,841,1150,1517,1268,1147,1091
3010    ,2701,2883,2901,1863,1694,735,683,1762,2762,2659,2960,3392,3697,3646,3290,1200,1665,873,1163,1697,1453,1278,1467
3009    ,2827,2970,3073,1941,1130,666,611,1981,2963,2918,3027,3558,3956,3909,3396,1287,1717,927,1274,1632,1459,1311,1351
3008    ,3291,3494,3654,2352,1263,684,693,2198,3607,3358,3614,4022,4600,4566,3862,1539,1933,1103,1439,1901,1647,1512,1648
3007    ,3698,3923,4157,2632,1378,805,758,2488,4110,4038,4286,4756,5112,5070,4514,1656,2198,1120,1606,2213,1923,1700,1896
3006    ,4238,4348,4495,2945,1894,933,932,2867,4740,4518,4624,5127,5596,5584,4746,1741,2313,1277,1674,2371,1994,1824,1883
3005    ,4872,4841,5080,3301,2855,1335,1228,3497,5983,5379,5465,5896,6351,6264,5623,1977,2708,1438,2006,2741,2360,2065,2390
3004    ,5541,5748,5738,3799,2485,1137,1180,3840,6275,5923,5845,6481,6967,7050,6106,2220,2999,1692,2267,3091,2636,2315,2792
3003    ,6958,7002,7213,4671,2878,1618,1622,4969,8617,8032,7769,8293,8883,8740,7614,2839,4044,2059,2882,3821,3388,3029,3297
3002    ,10316,10065,10162,6738,4592,2597,2605,7829,13551,12539,11511,11885,12355,12111,10610,3887,5152,2843,3831,5227,4301,3844,4507
3001    ,16565,15439,15058,9989,7104,3661,3947,13062,23734,20888,18581,18377,19250,18192,16287,6037,8122,4450,6031,8158,6671,5534,6205
3000    ,23344,21462,21631,14260,9836,5267,5318,18138,32907,29188,27016,26625,27327,26406,23339,8889,12231,6542,9022,12737,9898,8543,9625
2403    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2398    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2397    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2395    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2391    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388    ,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2387    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2384    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2380    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378    ,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2377    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
