block,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum,sum
2373    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2372    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2371    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2370    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2369    ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2368    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365    ,2,1,0,0,1,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0
2364    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2323    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2322    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321    ,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2320    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304    ,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0
2303    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299    ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2298    ,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0
2297    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2295    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294    ,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2293    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290    ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2289    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2288    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2287    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286    ,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0
2285    ,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,1,1
2284    ,1,3,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
2283    ,0,0,2,0,0,1,0,1,1,1,3,2,1,0,1,1,0,0,0,1,0,0,0
2282    ,3,1,1,1,0,1,1,0,2,2,3,1,3,1,1,0,0,1,1,0,1,1,2
2281    ,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,1,0,2,0,0,0,0
2280    ,0,1,3,0,0,0,0,0,2,0,3,2,0,2,2,0,3,0,0,2,0,1,0
2279    ,0,1,1,0,0,0,0,0,0,1,2,0,1,2,1,0,1,1,1,0,0,1,0
2278    ,1,0,1,0,0,0,0,1,1,3,0,0,2,2,0,0,0,0,0,0,0,0,0
2277    ,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2276    ,2,0,3,0,1,0,0,0,0,1,2,2,1,2,0,1,1,0,0,0,1,0,0
2275    ,0,1,2,1,1,0,1,1,0,0,0,2,1,1,2,0,0,0,0,1,0,1,0
2274    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273    ,0,2,0,0,0,0,1,0,1,0,1,1,2,1,2,0,0,0,1,0,0,0,1
2272    ,3,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,1,0,0,0
2271    ,2,0,1,0,0,0,0,2,1,0,2,0,0,1,3,0,1,1,2,0,0,0,1
2270    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2269    ,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2268    ,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,1,0,0
2267    ,2,0,0,3,1,0,0,0,1,1,0,0,2,3,1,0,0,0,0,0,0,1,0
2266    ,0,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,3,0,0,4,1
2265    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264    ,1,3,0,1,0,0,0,0,2,1,0,2,1,1,2,1,0,0,1,2,0,0,0
2263    ,2,0,2,1,2,0,0,0,0,0,0,1,2,0,1,0,0,0,3,2,0,0,0
2262    ,3,4,1,1,0,2,0,1,6,6,1,3,1,7,8,2,4,1,0,0,1,0,2
2261    ,1,2,1,0,1,0,0,1,1,2,2,0,1,1,2,0,0,0,1,0,2,0,0
2260    ,1,2,1,2,0,0,0,1,0,2,0,2,2,1,3,0,0,0,1,0,0,1,0
2259    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258    ,4,6,0,1,2,1,1,2,4,3,3,0,5,3,6,0,1,2,2,5,2,1,0
2257    ,2,3,5,7,12,3,3,12,18,12,10,14,7,6,7,1,3,4,1,1,3,0,0
2256    ,2,8,2,1,1,1,1,4,2,0,3,1,2,5,4,0,2,2,0,1,2,1,1
2255    ,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,0,2,0,0,1
2254    ,6,4,2,2,0,0,0,2,1,2,2,5,4,2,5,0,3,1,0,3,1,1,0
2253    ,7,1,1,0,1,1,0,1,3,1,1,2,2,1,1,0,0,0,0,0,0,0,0
2252    ,3,2,0,1,0,0,0,0,1,2,0,1,1,2,0,0,2,0,0,0,0,0,0
2251    ,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2250    ,1,1,0,2,0,0,0,0,0,1,0,3,0,0,1,0,1,0,0,1,0,0,0
2249    ,0,1,1,4,1,1,0,0,0,0,0,2,3,2,3,0,1,1,3,3,0,1,2
2248    ,3,3,1,1,1,0,0,2,5,3,4,3,1,5,1,1,1,0,2,3,1,2,1
2247    ,5,10,5,4,1,0,0,3,3,4,5,4,7,6,5,0,2,0,1,2,5,2,2
2246    ,2,3,4,6,6,1,2,2,2,4,6,1,9,7,4,3,3,0,7,2,2,4,4
2245    ,0,1,1,1,1,1,0,1,2,0,1,4,2,1,1,1,1,1,1,0,2,0,0
2244    ,0,0,0,0,1,0,0,1,3,0,0,2,1,2,1,0,1,1,0,1,0,0,0
2243    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0
2242    ,0,2,1,1,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,0
2241    ,0,2,0,0,1,1,0,1,1,1,1,3,1,1,2,0,1,1,0,1,0,0,0
2240    ,0,0,0,0,1,0,0,0,1,0,1,1,4,2,2,0,1,0,1,0,0,0,0
2239    ,5,2,6,2,0,1,0,0,0,1,3,3,6,2,3,0,1,1,1,1,0,1,0
2238    ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
2237    ,8,9,3,2,1,0,0,3,7,2,6,2,3,5,3,3,1,0,0,2,1,1,0
2236    ,0,0,1,0,0,0,0,1,1,0,0,2,1,1,0,1,0,0,0,1,3,0,0
2235    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234    ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0
2233    ,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,0,1,0,0,2,0,0,0
2232    ,2,2,1,0,0,0,0,1,2,1,1,2,1,0,0,1,0,0,1,0,0,0,0
2231    ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2230    ,1,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,1,1,1,0,0,0,0
2229    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228    ,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0
2227    ,0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
2226    ,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2225    ,1,1,2,2,0,1,0,0,0,2,1,4,3,5,4,1,0,0,1,1,1,0,1
2224    ,1,1,0,0,0,0,0,0,1,3,1,1,2,1,3,0,1,1,0,1,1,1,4
2223    ,1,0,0,0,0,0,0,0,3,0,2,2,1,0,0,0,1,2,0,1,2,1,0
2222    ,0,1,1,0,0,0,0,0,2,0,1,2,1,3,2,0,2,0,3,4,4,1,0
2221    ,4,4,4,4,3,1,0,2,3,1,3,5,7,11,7,7,4,2,4,4,1,0,0
2220    ,0,1,1,0,0,0,0,0,1,0,1,1,3,1,2,0,3,1,1,1,1,1,0
2219    ,3,0,0,0,2,1,0,1,1,1,0,1,0,3,0,1,0,0,0,1,3,0,0
2218    ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2217    ,1,4,3,0,0,0,0,0,1,2,5,1,1,0,4,0,0,0,1,0,1,0,0
2216    ,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2215    ,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2214    ,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0
2213    ,3,3,1,0,1,0,0,1,1,0,1,3,1,2,1,1,1,1,0,0,2,1,1
2212    ,2,0,0,0,0,1,0,1,2,1,1,0,1,1,0,2,2,0,0,1,2,0,0
2211    ,3,1,0,0,0,0,0,2,2,1,1,3,0,4,3,2,1,0,0,1,0,0,0
2210    ,1,1,2,1,0,0,0,1,1,0,0,2,1,2,2,0,0,1,1,3,1,0,0
2209    ,4,11,4,1,0,0,0,0,5,2,6,3,5,4,5,1,3,2,2,0,1,1,1
2208    ,1,0,1,0,1,0,0,0,1,1,0,3,0,3,3,1,0,0,0,0,0,0,0
2207    ,1,1,4,3,37,41,57,176,224,199,171,152,126,90,51,11,6,3,3,7,1,1,1
2206    ,4,2,3,0,1,0,0,1,1,2,7,2,3,7,5,5,3,5,1,4,3,2,1
2205    ,1,2,12,0,3,0,0,1,5,6,6,8,7,8,6,0,2,0,1,6,3,2,3
2204    ,2,1,1,0,0,0,1,0,3,2,3,0,1,4,2,0,1,0,3,2,0,0,3
2203    ,3,3,3,2,1,0,0,0,5,1,1,3,5,4,3,1,4,3,1,3,2,0,1
2202    ,6,3,13,8,1,2,0,2,4,9,5,5,11,5,7,4,9,6,0,5,4,3,5
2201    ,4,10,2,2,1,0,3,0,5,2,4,5,7,7,8,1,2,4,0,3,6,6,5
2200    ,1,1,2,1,0,0,0,2,0,0,0,2,1,2,0,0,0,1,0,1,0,0,0
2199    ,1,2,3,2,0,0,0,2,3,0,1,2,8,5,5,3,2,1,0,1,2,0,0
2198    ,1,0,3,0,1,0,1,0,2,2,1,1,4,6,1,2,0,0,0,0,1,1,0
2197    ,2,1,4,1,0,1,0,2,5,0,1,3,1,3,2,0,2,0,0,0,0,0,0
2196    ,0,1,3,2,0,0,0,0,0,0,0,3,1,1,1,1,1,0,2,1,1,0,0
2195    ,2,2,0,0,0,0,0,0,1,1,1,1,0,2,3,0,4,0,0,1,0,1,0
2194    ,0,0,3,1,1,0,0,0,3,0,1,0,2,5,3,0,0,0,2,1,1,2,0
2193    ,2,5,4,2,1,1,0,0,1,3,1,3,6,5,1,0,0,1,3,0,0,1,0
2192    ,4,8,8,7,1,0,3,3,8,8,4,8,13,10,11,6,1,1,1,4,3,8,0
2191    ,0,0,2,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,2,1,1
2190    ,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
2189    ,5,7,10,2,3,0,0,0,4,3,2,1,11,6,8,1,3,1,1,5,0,1,0
2188    ,6,1,3,1,1,1,1,6,3,4,2,5,8,5,2,4,2,1,2,2,2,2,0
2187    ,2,3,3,1,4,0,0,1,5,1,1,6,1,14,6,3,0,0,0,0,0,0,1
2186    ,0,0,1,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,0,0,0,0
2185    ,1,2,5,2,3,0,1,0,2,3,2,8,3,3,2,1,0,0,0,1,4,0,0
2184    ,2,6,3,7,0,0,0,1,0,2,3,3,3,5,5,0,0,1,2,0,1,0,0
2183    ,0,0,1,2,0,0,0,1,1,1,0,1,0,0,3,0,1,1,0,2,1,0,1
2182    ,0,2,1,2,1,0,0,2,1,3,2,0,6,5,4,1,1,0,2,0,1,1,0
2181    ,0,3,4,3,1,2,1,1,1,3,5,5,6,3,6,0,2,2,1,2,0,1,1
2180    ,4,0,2,1,0,0,0,0,4,2,0,1,0,6,2,1,1,2,1,1,0,0,0
2179    ,1,1,2,3,2,1,1,2,4,1,3,3,4,5,7,1,2,3,1,2,2,3,0
2178    ,2,2,3,0,0,0,1,2,2,2,4,2,3,5,3,0,0,1,0,1,0,1,0
2177    ,4,1,2,1,0,0,1,2,2,0,3,2,3,7,6,0,2,3,2,0,3,1,0
2176    ,0,3,0,3,0,0,0,2,0,1,2,1,3,2,5,1,2,0,1,2,0,0,0
2175    ,4,2,1,0,0,0,0,1,1,1,2,0,3,2,3,0,2,3,0,2,0,0,1
2174    ,0,2,2,0,0,0,1,0,0,4,2,1,2,3,4,1,0,3,0,1,1,0,0
2173    ,7,7,6,3,0,2,0,2,4,6,2,4,3,4,4,2,0,0,1,2,0,1,0
2172    ,3,1,5,1,2,1,1,1,4,2,2,3,3,3,7,2,0,0,0,0,1,0,0
2171    ,0,2,1,0,1,0,0,0,1,1,2,3,1,3,3,2,0,0,1,0,0,0,0
2170    ,8,11,7,5,4,0,1,4,6,3,4,6,13,12,7,1,1,4,3,7,2,1,1
2169    ,3,2,0,0,0,1,0,0,6,1,0,2,3,2,7,1,1,0,0,1,0,0,0
2168    ,3,3,2,5,1,2,0,0,3,5,1,2,5,3,3,2,1,0,2,2,2,1,0
2167    ,4,6,6,3,1,0,0,2,2,5,6,4,3,3,8,0,4,1,1,2,6,0,2
2166    ,1,0,2,1,0,0,0,1,0,0,0,1,1,3,3,0,2,1,0,0,2,0,0
2165    ,1,3,6,3,0,0,0,1,3,4,6,4,3,6,3,1,2,1,0,2,4,1,0
2164    ,4,3,1,2,1,0,0,2,1,1,0,5,3,4,2,0,3,3,2,0,1,1,1
2163    ,3,6,2,4,1,1,0,4,4,7,6,9,5,6,9,1,3,3,2,0,0,1,0
2162    ,4,6,6,3,6,1,1,1,3,0,9,4,6,4,5,2,6,1,0,2,3,1,0
2161    ,5,7,2,3,3,1,1,2,4,3,3,3,5,4,6,0,3,0,0,1,2,0,1
2160    ,5,2,6,2,3,1,2,0,2,3,9,5,4,8,10,3,3,3,4,2,1,2,1
2159    ,0,1,3,3,0,1,1,0,5,7,3,3,3,4,5,1,1,1,0,1,1,3,1
2158    ,3,8,8,2,2,1,2,1,9,5,5,5,5,11,5,1,8,4,0,5,2,0,0
2157    ,4,2,3,9,3,0,1,4,1,6,4,10,4,13,11,6,5,4,3,7,0,2,1
2156    ,5,5,3,10,4,2,2,8,3,3,4,3,15,7,9,0,5,4,2,4,3,1,2
2155    ,1,9,6,9,0,0,0,2,3,3,6,8,3,10,6,5,3,3,5,0,5,4,0
2154    ,4,7,6,8,11,11,8,22,42,29,18,10,2,11,8,3,6,3,10,0,1,2,0
2153    ,0,4,9,7,7,2,1,4,6,5,2,4,11,17,8,5,3,0,2,12,8,0,2
2152    ,8,9,5,10,3,1,0,5,8,8,6,7,18,10,9,4,8,5,1,5,2,1,1
2151    ,12,3,7,3,2,0,0,2,2,7,11,5,8,3,7,5,4,0,7,3,2,0,0
2150    ,4,1,5,4,0,1,0,3,2,6,3,6,8,5,8,5,3,2,3,3,1,2,2
2149    ,8,17,15,8,5,3,2,9,18,3,17,14,21,18,14,4,5,1,4,7,9,3,3
2148    ,17,15,19,7,5,2,1,6,9,12,8,15,19,22,7,2,5,1,5,12,3,5,2
2147    ,14,16,15,8,3,2,3,6,16,16,9,12,16,16,17,10,9,1,6,14,7,4,6
2146    ,9,7,11,5,1,1,0,4,11,6,10,8,11,12,15,8,7,5,6,6,4,3,4
2145    ,10,9,17,10,10,5,2,5,7,17,18,7,12,13,21,6,11,8,8,5,8,3,4
2144    ,7,3,3,14,4,2,2,9,5,3,10,9,12,14,13,7,7,4,6,5,11,1,2
2143    ,14,17,20,13,7,4,4,6,19,11,12,21,14,28,14,3,12,3,9,7,4,2,2
2142    ,5,5,11,4,2,1,1,4,4,3,5,12,16,8,9,1,5,1,4,3,3,2,1
2141    ,12,12,10,10,3,5,2,7,5,10,16,10,14,24,13,5,12,5,5,8,10,7,2
2140    ,7,4,11,7,6,2,1,8,7,6,8,12,18,18,7,6,3,1,3,8,5,2,4
2139    ,2,4,6,6,4,1,3,1,6,5,10,5,10,10,10,2,5,2,6,7,6,1,0
2138    ,5,12,16,74,32,0,3,7,13,9,9,13,10,17,8,5,10,4,5,3,2,1,1
2137    ,14,10,15,5,3,0,2,5,11,6,16,11,11,12,11,5,5,3,4,4,3,0,1
2136    ,15,13,14,8,5,1,1,7,19,18,13,9,18,25,24,5,7,7,7,4,7,6,7
2135    ,10,8,7,8,2,2,0,6,14,5,11,6,12,13,13,7,8,3,7,9,2,3,2
2134    ,10,20,22,14,8,3,1,6,14,14,12,21,20,14,26,11,14,8,5,10,2,2,3
2133    ,7,20,19,9,5,2,3,7,5,7,13,14,20,12,15,4,13,6,4,13,6,3,4
2132    ,14,13,20,9,4,0,1,5,11,17,10,10,14,16,16,7,8,3,3,8,1,1,1
2131    ,10,16,14,7,6,4,3,7,7,6,14,18,17,19,15,3,3,3,11,4,2,2,1
2130    ,13,20,21,13,5,4,1,6,9,12,22,18,19,28,26,8,10,8,7,12,8,6,4
2129    ,14,18,30,14,8,4,4,9,15,7,12,16,34,17,19,2,8,2,4,5,7,1,0
2128    ,15,32,17,10,6,3,4,4,12,14,26,11,23,23,19,4,12,4,2,7,4,2,2
2127    ,13,14,11,8,1,0,1,7,1,13,16,9,16,19,13,7,8,4,3,7,4,1,2
2126    ,13,17,21,11,7,1,2,11,14,20,12,15,13,19,20,6,4,11,5,9,9,3,1
2125    ,12,14,20,9,3,1,4,2,10,11,15,11,29,19,14,3,8,4,6,6,5,6,1
2124    ,14,18,12,10,9,3,2,8,7,13,13,16,15,22,18,6,18,5,9,9,5,2,5
2123    ,18,22,17,14,10,7,2,13,28,19,18,28,36,29,28,14,13,6,9,12,10,6,4
2122    ,8,8,6,9,8,6,5,6,11,8,11,12,20,28,22,6,7,1,8,9,6,3,1
2121    ,17,14,14,16,6,2,4,3,13,22,15,17,18,22,13,6,11,6,12,14,5,8,2
2120    ,22,27,25,18,12,1,5,13,10,18,21,21,24,39,31,21,15,5,8,25,9,9,2
2119    ,8,10,16,7,5,3,3,8,4,9,8,15,16,15,18,3,7,7,7,9,6,7,13
2118    ,15,21,22,23,8,3,8,9,11,25,14,31,31,23,26,12,16,9,8,14,11,10,2
2117    ,21,21,17,11,5,1,3,13,20,12,20,19,26,17,24,10,15,9,13,13,12,4,1
2116    ,23,30,22,17,11,2,4,11,26,19,16,27,27,30,30,9,14,3,8,9,7,5,1
2115    ,20,17,19,23,7,2,6,19,27,18,18,22,24,26,28,7,16,7,10,9,12,8,1
2114    ,16,26,23,19,13,2,7,9,9,12,28,21,20,30,26,10,11,5,14,14,7,7,2
2113    ,23,32,30,20,13,5,9,17,25,23,39,38,35,33,29,11,22,11,13,16,9,7,10
2112    ,30,25,35,30,16,6,10,24,35,30,26,39,44,40,37,20,22,17,16,11,14,6,5
2111    ,23,41,41,26,8,7,10,14,25,23,31,43,48,53,40,15,14,17,22,22,9,9,5
2110    ,24,14,25,16,13,6,9,30,15,14,17,21,25,24,20,3,14,3,11,15,8,3,5
2109    ,19,22,18,16,7,2,8,10,13,22,21,22,25,32,33,13,15,10,20,17,16,11,8
2108    ,14,23,24,19,129,73,42,36,15,15,18,30,24,23,28,11,14,8,12,9,11,5,2
2107    ,19,23,22,22,223,96,50,44,18,14,25,32,35,40,29,11,17,4,15,10,12,9,7
2106    ,36,33,57,25,428,189,98,111,43,22,23,46,45,47,47,17,26,12,17,22,20,17,6
2105    ,41,40,47,33,15,5,7,18,35,32,32,48,56,45,55,12,23,9,11,21,18,6,12
2104    ,29,31,44,26,18,8,5,18,29,28,26,51,44,37,49,24,20,17,25,23,15,17,7
2103    ,48,40,32,11,11,13,12,28,47,23,30,33,37,55,46,24,13,19,19,26,24,10,5
2102    ,33,18,22,12,11,5,4,15,28,16,21,34,34,44,35,9,12,8,11,12,12,6,9
2101    ,35,40,40,27,14,9,5,17,30,32,32,35,66,53,53,20,28,19,17,22,21,20,19
