BBLE,Market_Value
1013441067,125858
1013441068,94060
1013441069,100411
1013441070,126947
1013441071,162476
1013441072,88776
1013441073,88776
1013441074,157656
1013441075,126947
1013441076,95150
1013441077,101511
1013441078,128036
1013441079,157424
1013441080,89889
1013441081,89889
1013441082,154793
1013441083,128036
1013441084,96239
1013441085,102601
1013441086,129149
1013441087,180878
1013441088,178699
1013441089,152580
1013441090,152800
1013441091,165535
1013441092,163542
1013441093,139891
1013441094,140111
1013441095,149092
1013441096,146682
1013441097,227149
1013441101,3016000
1013441102,341330
1013441103,807840
1013441104,93695
1013441105,522138
1013441106,517881
1013441107,571542
1013441108,628612
1013441109,820261
1013441110,596245
1013441111,538324
1013441112,654163
1013441113,718046
1013441114,936956
1013441115,761488
1013441116,640537
1013441117,1252111
1013441118,635427
1013441119,882441
1013441120,152468
1013441121,282789
1013441122,208686
1013441123,359450
1013441124,339859
1013441125,153319
1013441126,289605
1013441127,212944
1013441128,366265
1013441129,349229
1013441130,157580
1013441131,298973
1013441132,218054
1013441133,375634
1013441134,358598
1013441135,162690
1013441136,305787
1013441137,224018
1013441138,384151
1013441139,367115
1013441140,167800
1013441141,314306
1013441142,229128
1013441143,391818
1013441144,375634
1013441145,171207
1013441146,321971
1013441147,235090
1013441148,400333
1013441149,383299
1013441150,175467
1013441151,2122508
1013441154,681421
1013441155,773410
1013441156,705271
1013441157,773410
1013441158,580059
1013441159,709529
1013441160,725713
1013441161,666942
1013441162,626908
1013441163,649906
1013441164,499995
1013441165,988060
1013441166,526396
1013441167,874776
1013441168,2065557
1013447501,0
1013447502,0
1013450001,2416000
1013450002,5260000
1013450003,2023000
1013450005,5212000
1013450007,1756000
1013450008,1777000
1013450009,1870000
1013450010,7909000
1013450012,6288000
1013450013,3919000
1013450014,2589000
1013450015,2686000
1013450016,2589000
1013450017,12738000
1013450022,6623000
1013450023,2701000
1013450024,2361000
1013450025,1941000
1013450026,1798000
1013450027,3020000
1013450028,3000000
1013450029,3020000
1013450030,2595000
1013450031,5322000
1013450034,1432000
1013450035,617000
1013450036,3988000
1013450037,1768000
1013450038,1768000
1013450039,3235000
1013450040,2226000
1013450041,16692000
1013450044,5657000
1013450045,2805000
1013450046,3873000
1013450047,2911000
1013450102,2591000
1013450107,1769000
1013450111,1870000
1013450115,2589000
1013450122,2701000
1013450123,2436000
1013451001,829200
1013451002,437342
1013451003,408537
1013451004,354747
1013451005,344334
1013451006,899792
1013451007,374128
1013451008,339994
1013451009,341797
1013451010,367214
1013451011,374641
1013451012,402835
1013451013,247099
1013451014,386492
1013451015,374353
1013451016,631613
1013451017,0
1013451018,342732
1013451019,319026
1013451020,245609
1013451021,318352
1013451022,342732
1013451023,382380
1013451024,497922
1013451025,342732
1013451026,382380
1013451027,497922
1013451028,342732
1013451029,382380
1013451030,497922
1013451031,342732
1013451032,382380
1013451033,497922
1013451034,342732
1013451035,382380
1013451036,497922
1013451037,342732
1013451038,382380
1013451039,497922
1013451040,342732
1013451041,382380
1013451042,497922
1013451043,342732
1013451044,382380
1013451045,497922
1013451046,342732
1013451047,382380
1013451048,497922
1013451049,342732
1013451050,382380
1013451051,497922
1013451052,342732
1013451053,382380
1013451054,497922
1013451055,342732
1013451056,382380
1013451057,497922
1013451058,342732
1013451059,382380
1013451060,497922
1013451061,342732
1013451062,382380
1013451063,497922
1013451064,342732
1013451065,382380
1013451066,497922
1013451067,342732
1013451068,382380
1013451069,497922
1013451070,342732
1013451071,382380
1013451072,497922
1013451073,342732
1013451074,880226
1013451075,342732
1013451076,382380
1013451077,497922
1013451078,342732
1013451079,382380
1013451080,497922
1013451081,342732
1013451082,880226
1013451083,342732
1013451084,1252952
1013451085,497922
1013451087,11519000
1013451088,1797600
1013457501,0
1013460001,5443000
1013460005,5667000
1013460007,3038000
1013460009,1239000
1013460010,7061000
1013460011,6978000
1013460012,2027000
1013460013,13255000
1013460014,14571000
1013460020,7585000
1013460023,7493000
1013460025,3248000
1013460026,3893000
1013460032,5908000
1013460035,4621000
1013460037,2225000
1013460039,2061000
1013460040,2273000
1013460049,61709000
1013460101,2773000
1013461001,72079
1013461002,124786
1013461003,150664
1013461004,127757
1013461005,66248
1013461006,132230
1013461007,129966
1013461008,68821
1013461009,73040
1013461010,125106
1013461011,150985
1013461012,144192
1013461013,130607
1013461014,132551
1013461015,130297
1013461016,70445
1013461017,73361
1013461018,125438
1013461019,151305
1013461020,144501
1013461021,130916
1013461022,132871
1013461023,130607
1013461024,70776
1013461025,73681
1013461026,125824
1013461027,151636
1013461028,144833
1013461029,131247
1013461030,133191
1013461031,130916
1013461032,71096
1013461033,74012
1013461034,126100
1013461035,151957
1013461036,145164
1013461037,131579
1013461038,133523
1013461039,131247
1013461040,71417
1013461041,74333
1013461042,126421
1013461043,152277
1013461044,145473
1013461045,131910
1013461046,133843
1013461047,131579
1013461048,71748
1013461049,74653
1013461050,126730
1013461051,152597
1013461052,145816
1013461053,132230
1013461054,134163
1013461055,131910
1013461056,72079
1013461057,74973
1013461058,127061
1013461059,152929
1013461060,146136
1013461061,132551
1013461062,134484
1013461063,132230
1013461064,72389
1013461065,75294
1013461066,127371
1013461067,153249
1013461068,146467
1013461069,132871
1013461070,134815
1013461071,132551
1013461072,72709
1013461073,75625
1013461074,127691
1013461075,153569
1013461076,146777
1013461077,133191
1013461078,135135
1013461079,132871
1013461080,73040
1013461081,125758
1013461082,127691
1013461083,177835
1013461084,132551
1013461085,185920
1013461086,122522
1013461087,121892
1013461088,164581
1013461089,127061
1013461090,178476
1013461101,422000
1013461102,2291000
1013461201,305000
1013461202,5125000
1013461203,113723
1013461204,163101
1013461205,163101
1013461206,79415
1013461207,111608
1013461208,115858
1013461209,120180
1013461210,124466
1013461211,128757
1013461212,182426
1013461213,186681
1013461214,191008
1013461215,195274
1013461216,199565
1013461217,100875
1013461218,105172
1013461219,109463
1013461220,113723
1013461221,118029
1013461222,180280
1013461223,184556
1013461224,188847
1013461225,193113
1013461226,197424
1013461227,163101
1013461228,167387
1013461229,171683
1013461230,175964
1013461231,180280
1013461232,124466
1013461233,128757
1013461234,133058
1013461235,137334
1013461236,141620
1013461237,118029
1013461238,122341
1013461239,126632
1013461240,130918
1013461241,135204
1013461242,173813
1013461243,178099
1013461244,182426
1013461245,186681
1013461246,191008
1013461247,167387
1013461248,171683
1013461249,175964
1013461250,180280
1013461251,184556
1013461252,167387
1013461253,171683
1013461254,175964
1013461255,180280
1013461256,184556
1013461257,96579
1013461258,100875
1013461259,105172
1013461260,109463
1013461261,113723
1013467501,0
1013467502,0
1013467503,0
1013470001,2068000
1013470002,1806000
1013470003,1574000
1013470004,1713000
1013470005,4761000
1013470007,2791000
1013470009,10804000
1013470012,3778000
1013470014,5754000
1013470016,3727000
1013470017,2201000
1013470018,6910000
1013470021,1958000
1013470022,360000
1013470023,3246000
1013470030,17659000
1013470031,3797000
1013470032,2102760
1013470033,1822000
1013470034,2322000
1013470035,1799000
1013470036,2532000
1013470037,2469000
1013470038,3848000
1013470040,1297000
1013470042,2180000
1013470044,11063000
1013470047,2157840
1013470052,5722000
1013470102,1811000
1013470122,412000
1013470130,2284000
1013470141,3403000
1013471001,1009000
1013471002,4995000
1013471003,203291
1013471004,272547
1013471005,301430
1013471006,303753
1013471007,215987
1013471008,361516
1013471009,203291
1013471010,344169
1013471011,317630
1013471012,316450
1013471013,209027
1013471014,366127
1013471015,205558
1013471016,348841
1013471017,322246
1013471018,321022
1013471019,211354
1013471020,368458
1013471021,207885
1013471022,351091
1013471023,324534
1013471024,323328
1013471025,213638
1013471026,370721
1013471027,210173
1013471028,353375
1013471029,326879
1013471030,325720
1013471031,217112
1013471032,373091
1013471033,212496
1013471034,355762
1013471035,329206
1013471036,328042
1013471037,228683
1013471038,381090
1013471039,219439
1013471040,363783
1013471041,337226
1013471042,337226
1013471043,229825
1013471044,435426
1013471045,486246
1013471046,389197
1013471047,405401
1013471048,403095
1013471049,400747
1013471050,361516
1013471051,398441
1013471052,407668
1013471053,405401
1013471054,363783
1013471055,403095
1013471056,412339
1013471057,409974
1013471058,366127
1013471059,407668
1013471060,416934
1013471061,414667
1013471062,368458
1013471063,412339
1013471064,421545
1013471065,425014
1013471066,370721
1013471067,416934
1013471068,431936
1013471069,436547
1013471070,373091
1013471071,421545
1013471072,443464
1013471073,441261
1013471074,375354
1013471075,433099
1013471076,448178
1013471077,445834
1013471078,377681
1013471079,442365
1013471080,452712
1013471081,450428
1013471082,380030
1013471083,446916
1013471084,457367
1013471085,455121
1013471086,382353
1013471087,451630
1013471088,462000
1013471089,459655
1013471090,384581
1013471091,456165
1013471092,729931
1013471093,483940
1013471094,635205
1013471095,735770
1013471096,487431
1013471097,639881
1013471098,1232325
1013471099,644432
1013471100,747260
1013471101,494352
1013471102,649065
1013471103,753057
1013471104,497778
1013471105,653779
1013471106,770364
1013471107,501252
1013471108,671027
1013471109,777286
1013471110,504678
1013471111,675702
1013471112,783061
1013471113,508191
1013471114,680254
1013471115,788797
1013471116,511660
1013471117,684925
1013471118,1038300
1013471119,992049
1013471120,1823726
1013471121,1395
1013471122,1395
1013471123,1395
1013471124,1395
1013471125,1395
1013471126,1395
1013471127,1395
1013471128,1395
1013471129,1395
1013471130,1395
1013471131,1395
1013471132,1395
1013471133,1395
1013471134,1395
1013471135,1395
1013471136,1395
1013471137,1395
1013471138,1395
1013471139,1395
1013471140,1395
1013471141,1395
1013471142,1395
1013471143,1563
1013471144,1563
1013471145,1563
1013471146,1563
1013471147,1563
1013471148,1563
1013471149,1395
1013471150,1395
1013471151,1395
1013471152,1395
1013471153,1395
1013471154,1395
1013477501,0
1013480016,21555000
1013480021,2360000
1013480023,97660000
1013480035,1580000
1013480036,29857000
1013480049,181459000
1013490001,2336000
1013490002,1663000
1013490003,1920000
1013490004,1242000
1013490005,2966000
1013490006,4911000
1013490008,2572000
1013490009,7921000
1013490014,61525000
1013490031,1863000
1013490032,10708000
1013490035,10180000
1013490041,17129000
1013490044,21925000
1013490049,33151000
1013490102,1316000
1013490104,1654000
1013490105,1604000
1013490131,1854000
1013491001,1191240
1013491002,6223000
1013491003,2788000
1013491004,41990000
1013491101,726850
1013491102,739378
1013491103,751905
1013491104,764445
1013491105,776972
1013491106,789512
1013491107,802039
1013491108,814567
1013491109,827106
1013491110,839634
1013491111,852162
1013491112,864701
1013491113,877229
1013491114,1314499
1013491201,5534000
1013491202,14586000
1013497501,0
1013497502,0
1013497503,0
1013500001,94941000
1013500008,4324000
1013500010,2388000
1013500011,12105000
1013500014,15408000
1013500019,3705000
1013500020,17496000
1013500027,1337000
1013500028,1158000
1013500029,3059000
1013500030,2566000
1013500031,2811000
1013500033,3629000
1013500035,4890000
1013500038,4357000
1013500040,19144000
1013500130,1382000
1013501001,8638
1013501002,30812
1013501003,12961
1013501004,24746
1013501005,22929
1013501006,5994
1013501007,39921
1013501008,250450
1013501009,497942
1013501010,441956
1013501011,257807
1013501012,294635
1013501013,1178526
1013501014,148807
1013501015,1104877
1013501016,2087000
1013501017,15603000
1013507501,0
1013510001,63880000
1013510005,1148000
1013510006,1242000
1013510007,3629000
1013510008,4252000
1013510010,8759000
1013510011,10151000
1013510012,2996000
1013510013,2975000
1013510014,2891000
1013510015,853000
1013510016,2969000
1013510017,11532000
1013510020,2564000
1013510021,2564000
1013510022,2564000
1013510023,2690000
1013510024,1723000
1013510025,1879000
1013510026,2659000
1013510027,2175000
1013510028,3904000
1013510030,4340000
1013510031,3092000
1013510032,7554000
1013510035,2068000
1013510036,9174000
1013510038,2216000
1013510039,2189000
1013510040,2300000
1013510041,1679000
1013510042,1253000
1013510043,1086000
1013510046,1727000
1013510047,1118000
1013510120,2775000
1013510122,1516000
1013510135,813000
1013530001,19720000
1013530012,10596000
1013530050,2028000
1013540001,697754000
1013540011,0
1013540050,10467000
1013600001,116722000
1013600020,10009000
1013600060,1317000
1013609001,88806000
1013609002,88806000
1013610001,26339000
1013610007,11886000
1013610012,20837000
1013610021,40270000
1013610022,3103000
1013610023,5943000
1013610024,268000
1013610030,4457000
1013610031,1356000
1013610032,1094000
1013610039,13138000
1013610042,6894000
1013610043,6812000
1013610044,2152000
1013610045,6931000
1013610046,9715000
1013610047,5628000
1013610049,6071000
1013610060,1673000
1013610117,10909000
1013610118,3923000
1013610121,16577000
1013610130,11544000
1013610131,11031000
1013610132,7012000
1013610133,14928000
1013610134,6168000
1013610141,6450000
1013610142,5276000
1013611001,1540499
1013611002,884670
1013611003,810327
1013611004,825680
1013611005,840410
1013611006,1533414
1013617501,0
1013620001,1294000
1013620003,6202000
1013620004,4622000
1013620005,4289000
1013620006,4130000
1013620007,1790000
1013620008,6052000
1013620010,6477000
1013620011,2633000
1013620012,13552000
1013620037,1712000
1013620038,11911000
1013620041,28919000
1013620104,1409000
