X,Y,GISPROPNUM,LOCATION,WATERFRONT,SIGNNAME,BOROUGH,COMFORTSTA,TYPECATEGO,EAPPLY,SHAPE_area,SHAPE_len,ZCTA5CE00,CLASSFP00,MTFCC00,FUNCSTAT00
988593.119112761341967,166456.791991345700808,B042,"18 Ave., 19 Ave., bet. 55 St. and 58 St.",N,Gravesend Park,B,Y-CONFSTA-PLGD,Neighborhood Park,Gravesend Park,217861.87968400001,2282.59307354000,11204,B5,G6350,S
1007014.663010800722986,193853.911992092936998,B045,"Knickerbocker Ave., Myrtle Ave., Bleecker St.",N,Heisser Triangle,B,N-CONFSTA-PARK,Triangle/Plaza,Heisser Triangle,1317.73773507000,175.13959540100,11237,B5,G6350,S
994305.883758522220887,183575.317058393644402,B048,Eastern Pkwy. at Washington Ave.,N,Brooklyn Museum,B,N-CONFSTA-PARK,Buildings/Institutions,Brooklyn Museum,536325.57958599995,3022.63937885000,11238,B5,G6350,S
994273.007193147786893,182546.575162467051996,B010,"Washington Ave., Flatbush Ave. bet. Eastern Pkwy. and Empire Blvd.",N,Brooklyn Botanic Garden,B,N-CONFSTA-PARK,Buildings/Institutions,Brooklyn Botanic Garden,2007931.27456000005,8419.38407696000,11238,B5,G6350,S
1025366.945061138598248,235123.582810735242674,X088,"Randall Ave., Lacombe Ave., Soundview Ave. bet. White Plains Rd. and Olmstead Ave.",Y,Pugsley Creek Park,X,N-CONFSTA-PARK,Nature Area,Pugsley Creek Park,3636560.43196999980,17048.20055580000,10473,B5,G6350,S
952168.81916569697205,167051.073551199951908,R003,Glenwood Pl. bet. Clove Rd. and Broadway,N,Barrett Park,R,N-CONFSTA-PARK,Buildings/Institutions,Barrett Park,353195.21957500000,2489.75939064000,10310,B5,G6350,S
952673.211594571941532,164983.610478903457988,R005,"Forest Ave., Victory Blvd., bet. Clove Rd. and Brookside Ave., Royal Oak Rd.",N,Clove Lakes Park,R,N-CONFSTA-PARK,Community Park,Clove Lakes Park,8425504.25944999978,20623.27611160000,10301,B5,G6350,S
916912.966368881636299,121443.383362168475287,R006,"Pittsville St., Hylan Blvd. Richard Ave.",Y,Conference House Park,R,N-CONFSTA-PARK,Nature Area,Conference House Park,12474828.79619999975,42798.84950870000,10307,B5,G6350,S
946584.000050064525567,172839.855168955633417,R008,"Richmond Ter. To Kill Van Kull, Faber St.",Y,Faber Pool and Park,R,N-CONFSTA-PARK,Community Park,Faber Pool and Park,189036.46594699999,1743.32404014000,10302,B5,G6350,S
964162.599442827631719,157622.627952037350042,R010,Hylan Blvd. at Sand La.,N,Staats Circle,R,N-CONFSTA-PARK,Triangle/Plaza,Staats Circle,13918.31982050000,613.58491785000,10305,B5,G6350,S
959804.227328055654652,168913.492959865165176,R011,"Victory Blvd., Louis St., Howard Ave.",N,Hero Park,R,N-CONFSTA-PARK,Neighborhood Park,Hero Park,133410.66540699999,1856.15807083000,10301,B5,G6350,S
966719.24098210548982,160640.42253343865741,R012,"High St., Lyman Ave., Bay St. and Summer St.",N,White Playground,R,N-CONFSTA-PARK,Neighborhood Park,White Playground,40299.76414460000,803.12441385400,10305,B5,G6350,S
953872.963006842765026,173675.028141087124823,R015,"Delafield Pl., Bard Ave., and Davis Ave.",N,Walker Park,R,N-CONFSTA-PARK,Recreation Field/Courts,Walker Park,225841.64612700001,1924.10493039000,10310,B5,G6350,S
947678.670470391283743,171452.018065969925374,R019,"Heberton Ave., Park Ave., Bennett St., Vreeland St.",N,Veterans Park,R,N-CONFSTA-PARK,Neighborhood Park,Veterans Park,57697.89638720000,973.77253639400,10302,B5,G6350,S
957201.45086542586796,167340.661895708384691,R022,"Victory Blvd., Clove Rd., Forest Ave.",N,Silver Lake Park,R,Y-CONFSTA-PARK,Buildings/Institutions,Silver Lake Park,8972398.32836000063,16737.41205670000,10301,B5,G6350,S
963048.107020535040647,171521.546751856891206,R024,"Bay St., Victory Blvd.",N,Tompkinsville Park,R,Y-CONFSTA-PARK,Neighborhood Park,Tompkinsville Park,18451.23579840000,615.04953905100,10301,B5,G6350,S
960423.652741665020585,173674.729791214951547,R025,"Beechwood Ave., Crescent Ave. and Jersey St.",N,Mahoney Playground,R,Y-CONFSTA-PARK,Neighborhood Park,Mahoney Playground,90919.49720640000,1266.02863221000,10301,B5,G6350,S
953450.461756330216303,143840.353837313159602,R026,Mill Rd. to Weed Ave. bet.ween Tysens La. and Isernia Ave.,N,Dugan Playground,R,Y-CONFSTA-PARK,Community Park,Dugan Playground,142774.81456900001,1735.20515179000,10306,B5,G6350,S
933829.827793935430236,156495.254833007260459,R017A,Victory Blvd. bet.ween Ridgeway Ave. and Travis Ave.,N,Greenbelt Native Plant Center,R,N-CONFSTA-PARK,Flagship Park,Greenbelt Native Plant Center,533512.55735500006,4038.49544166000,10314,B5,G6350,S
932496.875811550533399,153900.228260455798591,R045,"Wild Ave., Pearson St., Melvin Ave.",N,Schmul Park,R,Y-CONFSTA-PLGD,Neighborhood Park,Schmul Park,322129.75785200001,4016.86887943000,10314,B5,G6350,S
920805.596723777707666,126535.04837817994121,R027,"Page Ave., Hylan Blvd., and Amboy Rd.",N,Long Pond Park,R,N-CONFSTA-PARK,Nature Area,Long Pond Park,4005293.78280000016,51692.66979650000,10309,B5,G6350,S
946922.093743619159795,165124.307847500196658,R029,"Willard Ave., Springfield Ave., Maine Ave., Neal Dow Ave.",N,Westerleigh Park,R,Y-CONFSTA-PARK,Neighborhood Park,Westerleigh Park,126464.00230199999,1429.80680463000,10314,B5,G6350,S
1016298.99518316029571,185982.881658843340119,B163,"Atlantic Ave., Cleveland St. and Liberty Ave.",N,Sperandeo Brothers Playground,B,Y-CONFSTA-PARK,Jointly Operated Playground,Sperandeo Brothers Playground (IS 302),121947.28461400000,1983.76801899000,11208,B5,G6350,S
962910.451626144582406,167649.773234299238538,R028,"Canal St., Water St., Bay St.",N,Tappen Park,R,Y-CONFSTA-PARK,Historic House Park,Tappen Park,77883.39552520000,1378.10584729000,10304,B5,G6350,S
1015344.869767288211733,188108.326601898210356,B047A,Jamaica Ave. bet.ween Warwick St. to Ashford St.,N,Highland Park Childrens Garden,B,N-CONFSTA-PARK,Garden,Highland Park Childrens Garden (BOOKED BY QUEENS),18347.81570750000,605.42325880300,11208,B5,G6350,S
1009434.261493129655719,191565.083098898205208,B049,"Wilson Ave., Knickerbocker Ave., bet. Halsey St. and Weirfield St.",N,Irving Square Park,B,N-CONFSTA-PARK,Neighborhood Park,Irving Square Park,124172.47941099999,1616.02118732000,11207,B5,G6350,S
984438.12774383102078,190775.512922692723805,B050,"Columbia St., Hicks St. bet. Congress St. and Atlantic Ave.",N,Van Voorhees Park,B,Y-CONFSTA-PARK,Neighborhood Park,Van Voorhees Playground,175281.57620000001,4638.72237554000,11201,B5,G6350,S
996011.938617627718486,159397.781764402461704,B051,Ave. S bet. E. 14 St. and E. 15 St.,N,Kelly Park,B,Y-CONFSTA-PARK,Neighborhood Park,Kelly Park,152775.84138200001,1581.75829379000,11229,B5,G6350,S
996334.311312349396758,159472.728212373127462,B157,"Ave. S, Morre Pl. bet. E. 16 St. and E. 17 St.",N,Kelly Park,B,N-CONFSTA-PARK,Jointly Operated Playground,Kelly Park Playground (PS 255),62621.58925140000,1320.33272818000,11229,B5,G6350,S
979820.614517266629264,170019.484610136190895,B052,"67 St., 66 St. bet. 4 Ave. and Ft. Hamilton Pkwy.",N,Leif Ericson Park,B,Y-CONFSTA-PARK,Neighborhood Park,Leif Ericson Park,587790.10783999995,10002.33872430000,11220,B5,G6350,S
1014647.017088775523007,182551.734840193996206,B056,"Dumont Ave., Blake Ave. bet. Bradford St. and Miller Ave.",N,Martin Luther King Jr. Playground,B,Y-CONFSTA-PARK,Playground,Martin Luther King Jr. Playground,100712.00414000000,1403.98591339000,11207,B5,G6350,S
1014880.634145885589533,182933.777248742466327,B446,Van Siclen Ave. and Blake Ave.,N,Big Red Garden,B,N-CONFSTA-PARK,Garden,Big Red Garden,2045.04331392000,236.47774880400,11207,B5,G6350,S
953899.479654763359576,160093.657986138539854,R115,"Richmond Pkwy., Ocean Terr., Tiber Pl., Staten Island Blvd.",N,Deere Park,R,N-CONFSTA-PARK,Nature Area,Deere Park,1732781.96886999998,8978.61582694000,10314,B5,G6350,S
955295.253675517858937,158390.496761860238621,R118,"Ocean Ter., Emerson Ct., Merrick Ave., Chapin Ave.",N,Reed's Basket Willow Swamp Park,R,N-CONFSTA-PARK,Nature Area,Reed's Basket Willow Swamp Park,2281473.04431999987,13080.21047880000,10304,B5,G6350,S
988119.062072528642602,193035.894525525567587,B061,"Jay St., Bridge St. bet. Tillary St. and Cathedral Pl.",N,McLaughlin Park,B,Y-CONFSTA-PARK,Recreation Field/Courts,McLaughlin Park,87184.71526830000,1344.55048727000,11201,B5,G6350,S
979341.346529021975584,167188.298656756669516,B092,"Ft. Hamilton Pkwy., 7 Ave., Bayridge Pkwy.",N,Kathy Reilly Triangle,B,N-CONFSTA-PARK,Recreation Field/Courts,Kathy Reilly Triangle,112776.84100499999,1673.11425499000,11228,B5,G6350,S
1000232.904085683287121,199720.418608006672002,B062,"Metropolitan Ave., Maspeth Ave., bet. Humbolt St. and Bushwick Ave.",N,Memorial Gore,B,N-CONFSTA-PARK,Triangle/Plaza,Memorial Gore,2127.03686117000,191.43112876800,11211,B5,G6350,S
991603.132517694612034,148667.699340352672152,B080,"Boardwalk, Surf Ave., Sea Breeze Ave., Ocean Parkway",Y,Asser Levy Park,B,Y-CONFSTA-PARK,Community Park,Asser Levy Park,916493.40518300002,8259.02079333000,11224,B5,G6350,S
1021636.458192327991128,206072.643861207325244,Q401,Queens Blvd. bet. 62 Ave. and 62 Rd.,N,Lost Battalion Hall Recreation Center,Q,N-CONFSTA-PARK,Buildings/Institutions,Lost Battalion Hall Recreation Center,105094.53339800000,2118.34934640000,11374,B5,G6350,S
934914.81375656882301,152105.488114396983292,R017,"Victory Blvd., W. Shore Exwy., Richmond Ave. bet. Sign Rd., Travis Ave. and Arthur Kill Rd.",Y,Freshkills Park,R,N-CONFSTA-PARK,Undeveloped,Freshkills Park,39784243.69709999859,74774.13418940001,10314,B5,G6350,S
1007464.967028943472542,238614.23520741154789,X354,E 157 St bet. Melrose Ave and Cortlandt Ave,N,P.S. 29 Ball Field,X,N-CONFSTA-PARK,Jointly Operated Playground,P.S. 29 Ball Field,48226.85915140000,879.34895966200,10451,B5,G6350,S
992837.765267335227691,162300.719124808412744,B065,Park Circle To Coney Island Concourse,N,Ocean Parkway Malls,B,N-CONFSTA-PARK,Mall,Ocean Parkway Malls,1471705.35094000003,105484.19699600000,11230,B5,G6350,S
994919.82573433755897,202648.010213724861387,B529,Kent Ave. between N. 9 St. and  N. 12 St.,Y,Bushwick Inlet Park,B,N-CONFSTA-PARK,Recreation Field/Courts,Bushwick Inlet Park,393617.77242200001,4147.86879090000,11211,B5,G6350,S
999288.634098666487262,183340.597296213003574,B029,Eastern Pkwy. bet. Grand Army Plaza and Ralph Ave.,N,Eastern Parkway,B,N-CONFSTA-PARK,Parkway,Eastern Parkway,1142778.69374000002,93969.84719650001,11213,B5,G6350,S
992661.414540725760162,180226.641771863593021,B073,"Prospect Park W, Parkside Ave. bet. Flatbush Ave., Ocean Ave. and Prospect Park SW",N,Prospect Park,B,Y-CONFSTA-ZONE,Flagship Park,Prospect Park,20850023.45080000162,19785.70190150000,11225,B5,G6350,S
981900.129703679005615,186165.886097835813416,B077,Verona St. bet. Richard St. and Dwight St.,N,Coffey Park,B,Y-CONFSTA-PARK,Neighborhood Park,Coffey Park,361484.78691500000,2448.68906815000,11231,B5,G6350,S
1015582.159286724287085,266136.472208021208644,X092,"NYC - Westchester County Line, Van Cortlandt Park S. bet. Broadway and Jerome Ave.",N,Van Cortlandt Park,X,Y-CONFSTA-PARK,Flagship Park,Van Cortlandt Park,46911534.42490000278,110988.18068799999,10471,B5,G6350,S
975299.587780256872065,172499.207357025472447,B066,"Shore Rd., 68 St., Colonial Rd.",N,Owl's Head Park,B,Y-CONFSTA-PARK,Neighborhood Park,Owl's Head Park,1054557.47922000010,4247.91336472000,11220,B5,G6350,S
942300.443101037875749,149328.213227097032359,R013,"Forest Hill Rd., London Rd., Rockland Ave., Arthur Kill Rd.",N,LaTourette Park & Golf Course,R,N-CONFSTA-PARK,Flagship Park,LaTourette Park & Golf Course,36763363.56589999795,45236.10402250000,10312,B5,G6350,S
942273.66215674940031,146983.341095596115338,R065,Staten Island Exwy. To West Shore Exwy.,N,Richmond Parkway,R,N-CONFSTA-PARK,Parkway,Richmond Parkway,10563353.53529999964,152634.73860499999,10306,B5,G6350,S
983211.215431405464187,175351.64144742503413,B087,"41 St., 44 St., bet. 5 Ave. and 7 Ave.",N,Sunset Park,B,Y-CONFSTA-PARK,Community Park,Sunset Park,1019193.78749000002,4305.40114948000,11232,B5,G6350,S
959774.066009218688123,161937.816124581935583,R032,Richmond Rd. bet.ween Pierce St. and Steuben St.,N,Maple Woods,R,N-CONFSTA-PARK,Undeveloped,Maple Woods,33363.59558570000,833.12256731000,10304,B5,G6350,S
948462.391466396045871,170254.697038762096781,R033,Jewett Ave. and Castleton Ave.,N,Levy Playground,R,Y-CONFSTA-PARK,Playground,Levy Playground,21295.54665050000,596.97898091400,10302,B5,G6350,S
952258.478592096595094,168680.510889578523347,R034,"Forest Ave., Myrtle Ave., Broadway, N. Burgher Ave.",N,McDonald Playground,R,Y-CONFSTA-PARK,Recreation Field/Courts,McDonald Playground,58925.52384350000,1148.77156270000,10310,B5,G6350,S
963653.606359366211109,163175.949403850157978,R035,"Tompkins Ave., bet.ween Chestnut St. and Shaughnessy La.",N,De Matti Playground,R,Y-CONFSTA-PLGD,Neighborhood Park,De Matti Playground,101749.83869200000,1627.10022316000,10305,B5,G6350,S
939712.104738669935614,171234.493759059347212,R036,Harbor Rd. at Richmond Terr.,N,Mariners Harbor Playground,R,N-CONFSTA-PARK,Neighborhood Park,Mariners Harbor Playground,11823.44239170000,436.43396678800,10303,B5,G6350,S
960965.101719050435349,172000.629358640318969,R037,"Winter Ave., bet.ween Bismark Ave. and Westervelt Ave.",N,Liotti Ikefugi Playground,R,N-CONFSTA-PARK,Neighborhood Park,Liotti Ikefugi Playground,17802.64507600000,555.09397315400,10301,B5,G6350,S
956800.846484011155553,148743.589883857261157,R038,"Lincoln Ave., Mason Ave., Midland Ave., Poultney St.",N,Midland Playground,R,N-CONFSTA-PARK,Jointly Operated Playground,Midland Playground,73254.42344110001,1327.76882972000,10306,B5,G6350,S
956859.377331236610189,149203.843256463413127,R038A,"Midland Ave., Mason Ave., Bedford Ave., Boundary Ave.",N,Midland Field,R,Y-CONFSTA-PARK,Jointly Operated Playground,Midland Field,325120.58722500002,2676.55905176000,10306,B5,G6350,S
956253.66589753725566,149110.815170946298167,R038B,"Boundary Ave., Midland Ave., Lincoln Ave., Poultney St.",N,Park,R,N-CONFSTA-PARK,Nature Area,Park,251138.84042299999,2224.79946022000,10306,B5,G6350,S
965148.745543709839694,163282.754516080021858,R042,Virginia Ave. and Anderson St.,N,Kaltenmeier Playground,R,N-CONFSTA-PARK,Neighborhood Park,Kaltenmeier Playground,44352.79239750000,1587.09476938000,10305,B5,G6350,S
960604.507013040827587,164446.472477518109372,R049,"Waverly Pl., Targee St.",N,Bedford Green,R,N-CONFSTA-PARK,Undeveloped,Bedford Green,4981.85042511000,293.73476708700,10304,B5,G6350,S
973964.787985588540323,167260.679588821425568,B082,"4 Ave., Shore Rd., Belt Pkwy., Verrazano Bridge",Y,Shore Park and Parkway,B,Y-CONFSTA-ZONE,Community Park,Shore Road Park and Parkway,3789322.66201000009,70388.43076490000,11209,B5,G6350,S
994092.507315357564948,187225.798826649785042,B089,"Pacific St., Washington Ave., Underhill Ave.",N,Lowry Triangle,B,N-CONFSTA-PARK,Triangle/Plaza,Lowry Triangle,4894.64970278000,387.33965774600,11238,B5,G6350,S
994925.018664325238205,196994.387885227799416,B090,"Lee Ave., Division Ave., Roebling St.",N,Sobel Playground,B,N-CONFSTA-PARK,Playground,Sobel Playground,5146.19398801000,346.12693514700,11211,B5,G6350,S
928013.486417338717729,133553.951291373814456,R053,"Foste Rd., Carlton Ave., Drumgoole Rd. W.",N,Carlton Park,R,N-CONFSTA-PARK,Neighborhood Park,Carlton Park,99700.73398640000,1387.39783608000,10309,B5,G6350,S
967972.572667484753765,160702.077119122986915,R059,"Tompkins Ave., Bay St. bet. School Rd., North Rd.",Y,Von Briesen Park,R,N-CONFSTA-PARK,Neighborhood Park,Von Briesen Park,607141.12111800001,7403.40264676000,10305,B5,G6350,S
962138.926582461688668,166352.283946914918488,R061,"Tompkins Ave., Broad St. and Hill St.",N,Stapleton Playground,R,Y-CONFSTA-PARK,Jointly Operated Playground,Stapleton Playground,178465.17011400001,1761.56176791000,10304,B5,G6350,S
964551.252897143363953,157058.392787754477467,R062,"Sand La., Major Ave. and Mcfarland Ave.",N,Arrochar Playground,R,Y-CONFSTA-PARK,Jointly Operated Playground,Arrochar Playground,38863.03231650000,826.80940163300,10305,B5,G6350,S
961654.731501123518683,156205.269550349621568,R063,Parkinson Ave. at Kramer St.,N,Old Town Playground,R,Y-CONFSTA-PARK,Jointly Operated Playground,Old Town Playground,66832.00967309999,1042.24629107000,10305,B5,G6350,S
951047.892431948916055,161061.286248519696528,R064,"Schmidts La., Manor Rd. and Laguardia Ave.",N,Toad Hall Playground,R,Y-CONFSTA-PARK,Neighborhood Park,Toad Hall Playground,49901.68459420000,923.61128535900,10314,B5,G6350,S
995127.88788600161206,160736.24350059372955,B094,"E. 12 St., Kings Hwy., Quentin Rd.",N,Sgt. Joyce Kilmer Triangle,B,N-CONFSTA-PARK,Triangle/Plaza,Sgt. Joyce Kilmer Triangle,33.37102810500,34.22564446070,11229,B5,G6350,S
985964.393541127210483,183645.218341666419292,B095,"11 St., 12 St. bet. 2 Ave. and 3 Ave.",N,Ennis Playground,B,N-CONFSTA-PARK,Playground,Ennis Playground,26805.85477530000,728.62577670600,11215,B5,G6350,S
1012610.994928524130955,171795.315502380195539,B097,E. 95 St. bet. Ave. L and Ave. K,N,Sledge Playground,B,N-CONFSTA-PARK,Playground,Sledge Playground,14583.37036530000,491.26665233400,11236,B5,G6350,S
978770.281309515237808,174553.898352516756859,B098,2 Ave. bet. 55 St. and 56 St.,N,Martin Luther Playground,B,N-CONFSTA-PARK,Playground,Martin Luther Playground,41532.44239750000,815.24128454900,11220,B5,G6350,S
984663.015579077298753,164838.412571817782009,B099,"16 Ave., New Utrecht Ave. bet. 70 St. and 71 St.",N,Lt. Joseph Petrosino Park,B,N-CONFSTA-PARK,Playground,Lt. Petrosino Park,39615.29432530000,821.14241419500,11228,B5,G6350,S
988036.6602884598542,160837.918250656482996,B100,W. 12 St. bet. Bay Pkwy. and Ave. P,N,Seth Low Playground/ Bealin Square,B,Y-CONFSTA-PLGD,Neighborhood Park,Seth Low Playground,214027.03887100000,2463.59385385000,11204,B5,G6350,S
938586.452794725075364,169140.194758732366608,R068,"Grandview Ave., at Continental Pl.",N,Grandview Playground,R,Y-CONFSTA-PARK,Neighborhood Park,Grandview Playground (The Big Park),131184.58433899999,1424.76510208000,10303,B5,G6350,S
956876.699490053579211,162868.935525640175911,R069,"Foote Ave., Howard Ave., Martha St., Clove Rd.",N,Terrace Playground,R,Y-CONFSTA-PARK,Jointly Operated Playground,Terrace Playground,83761.05577770001,1413.07655141000,10301,B5,G6350,S
931153.494175181142054,128907.696872952190461,R031,"Holton Ave., Chisolm St., Luten Ave., Arbutus Ave. and Raritan Bay",Y,Wolfe's Pond Park,R,N-CONFSTA-PARK,Community Park,Wolfe's Pond Park,13177796.61889999919,37566.47925490000,10312,B5,G6350,S
940662.946303522330709,158164.471612465829821,R030,"Richmond Ave., Victory Blvd., Ashworth Ave., and Forest Hill Rd.",N,Willowbrook Park,R,N-CONFSTA-PARK,Nature Area,Willowbrook Park,9363109.21870999970,19748.29979760000,10314,B5,G6350,S
952646.150244550895877,162679.491163960919948,R070,Little Clove Rd. bet.ween Windsor Rd. and Victory Blvd.,N,Clove's Tail,R,N-CONFSTA-PARK,Undeveloped,Clove's Tail,86378.86547340000,1271.98240546000,10314,B5,G6350,S
995573.485806669923477,187592.72393510089023,B102,Classon Ave. bet. Fulton St. and Lefferts Pl.,N,Crispus Attucks Playground,B,Y-CONFSTA-PARK,Playground,Crispus Attucks Playground,40519.14160470000,945.37450170700,11238,B5,G6350,S
1019846.106686991173774,183563.190381438587792,B103,Euclid Ave. bet. Dumont Ave. and Blake Ave.,N,Cypress Hills Playground,B,Y-CONFSTA-PARK,Neighborhood Park,Cypress Hills Playground,214501.16636599999,1855.55269376000,11208,B5,G6350,S
995144.640827517141588,192588.320545289112488,B105,Taaffe Pl. bet. Park Ave. and Myrtle Ave.,N,Taaffe Playground,B,N-CONFSTA-PARK,Neighborhood Park,Taaffe Playground,80118.76393460001,1735.64392120000,11205,B5,G6350,S
988599.396176278591156,155929.635034896200523,B106A,"W. 13 St., Stillwell Ave. bet. Ave. U and Ave. V",N,Scarangella Park,B,N-CONFSTA-PARK,Neighborhood Park,Scarangella Park,142663.34833099999,1805.55028366000,11223,B5,G6350,S
988335.298095106845722,155872.349825680517824,B106B,"Stillwell Ave., Benson Ave., Bay 43 St.",N,Lafayette Playground,B,N-CONFSTA-PARK,Jointly Operated Playground,Lafayette Playground,54329.37642950000,1110.59173415000,11214,B5,G6350,S
